Project ID	GeoNameID	   0
P072644	2319748	   1
P072644	2319741	   1
P072644	2318471	   1
P073686	2327546	   4
P073686	2332785	   4
P073686	2337542	   4
P073686	2347468	   4
P073686	2597363	   4
P073686	2597364	   4
P073686	2327520	   2
P073686	2331939	   1
P073686	2333884	   1
P073686	2336237	   1
P073686	2351461	   1
P073686	2343174	   1
P074132	2328926	   6
P074447	2347468	   4
P074447	2345891	   4
P074447	2335722	   4
P080295	2328926	   6
P088150	2328926	   8
P090135	2325190	   4
P090135	2327546	   4
P090135	2328925	   4
P090135	2332453	   4
P090135	2335196	   4
P090135	2335722	   4
P090135	2345891	   4
P090135	2347468	   4
P090135	2349961	   4
P090135	2352776	   4
P090135	2565344	   4
P090135	2595345	   4
P090135	2597364	   4
P090135	2565340	   4
P090135	2350813	   4
P090135	2565341	   4
P090135	2565343	   4
P090135	2332785	   4
P090135	2324433	   4
P090135	2322907	   4
P090135	2597367	   4
P090135	2595349	   4
P090135	2338242	   3
P090135	2353099	   3
P090135	2337639	   3
P090135	2323411	   1
P090135	2323622	   1
P090135	2326016	   1
P090135	2327384	   1
P090135	2328850	   1
P090135	2332459	   1
P090135	2335204	   1
P090135	2338225	   1
P090135	2339354	   1
P090135	2340005	   1
P090135	2343279	   1
P090135	2352778	   1
P090135	6854853	   1
P090135	2327650	   1
P090135	2353151	   1
P090135	2348595	   1
P090135	2347283	   1
P090135	2346229	   1
P090135	2343356	   1
P090135	2339937	   1
P090135	2338400	   1
P090135	2338106	   1
P090135	2337680	   1
P090135	2336251	   1
P090135	2334996	   1
P090135	2331939	   1
P090135	2329981	   1
P090135	2327969	   1
P090135	2325987	   1
P090135	2324774	   1
P090135	2324767	   1
P090135	2322911	   1
P090135	7099117	   1
P090135	2317945	   1
P090644	2328926	   8
P090644	7729915	   3
P090644	7729916	   3
P090644	7729917	   3
P090644	7729918	   3
P090644	7729919	   3
P090644	7729921	   3
P090644	7729922	   3
P090644	7729923	   3
P090644	7729925	   3
P090644	7729927	   3
P090644	7729931	   3
P090644	7729934	   3
P090644	7729936	   3
P090644	7729938	   3
P090644	7729939	   3
P090644	7729940	   3
P090644	7729942	   3
P090644	7729943	   3
P090644	7729945	   3
P090644	7729946	   3
P090644	7729947	   3
P090644	7729948	   3
P090644	7729949	   3
P090644	7729951	   3
P090644	7729952	   3
P090644	7729953	   3
P090644	7729954	   3
P090644	7729955	   3
P090644	7729956	   3
P090644	7729957	   3
P090644	7729958	   3
P090644	7729959	   3
P090644	7729960	   3
P090644	7729961	   3
P090644	7701377	   3
P090644	7729962	   3
P090644	7729963	   3
P090644	7729964	   3
P090644	7729965	   3
P090644	7729967	   3
P090644	7729966	   3
P090644	7729968	   3
P090644	7729969	   3
P090644	7729970	   3
P090644	7729971	   3
P090644	7729972	   3
P090644	7729973	   3
P090644	7729974	   3
P090644	7729975	   3
P090644	7729976	   3
P090644	7729977	   3
P090644	7729978	   3
P090644	7729979	   3
P090644	7729980	   3
P090644	7729981	   3
P090644	7729982	   3
P090644	7729983	   3
P090644	7729985	   3
P090644	7729987	   3
P090644	7729989	   3
P090644	7729988	   3
P090644	7729991	   3
P090644	7729992	   3
P090644	7729993	   3
P090644	7729994	   3
P090644	7729995	   3
P090644	2334801	   3
P090644	7730000	   3
P090644	7729906	   3
P090644	7730001	   3
P090644	7730003	   3
P090644	7730004	   3
P090644	7730005	   3
P090644	7730006	   3
P090644	7730007	   3
P090644	7730008	   3
P090644	7730010	   3
P090644	7730012	   3
P090644	7730013	   3
P090644	7730014	   3
P090644	7730015	   3
P090644	7730017	   3
P090644	7730018	   3
P090644	7730021	   3
P090644	7730022	   3
P090644	7730025	   3
P090644	7730026	   3
P090644	7730027	   3
P090644	7730030	   3
P090644	7730042	   3
P090644	7730050	   3
P090644	7730042	   3
P090644	7730052	   3
P090644	7730053	   3
P090644	7730054	   3
P090644	7730055	   3
P090644	7730056	   3
P090644	7730057	   3
P090644	7730058	   3
P090644	7730059	   3
P090644	7730060	   3
P090644	7730061	   3
P090644	7730062	   3
P090644	7730066	   3
P090644	7730073	   3
P090644	7730086	   3
P090644	7730104	   3
P090644	7730117	   3
P090644	7730136	   3
P090652	2328926	   6
P096572	2565342	   4
P096572	2347468	   4
P096572	2595344	   4
P096572	2345891	   4
P096572	2595345	   4
P096572	2565343	   4
P096572	2595346	   4
P096572	2565344	   4
P096572	2352776	   4
P096572	2595347	   4
P096572	2335722	   4
P096572	2597363	   4
P096572	2332785	   4
P096572	2332453	   4
P096572	7644915	   4
P096572	2327546	   4
P096572	2326168	   4
P096572	2324828	   4
P096572	2597366	   4
P096572	2597367	   4
P096572	2595349	   4
P096572	2565345	   4
P096572	7701336	   3
P096572	7701374	   3
P096572	2349360	   3
P096572	2347303	   3
P096572	7701376	   3
P096572	7701377	   3
P096572	7701378	   3
P096572	2327496	   3
P096572	7628264	   3
P096572	7701380	   3
P096572	2320576	   3
P096572	2353100	   3
P096572	2343720	   3
P096572	2319522	   3
P096572	2343057	   3
P096572	7073580	   3
P096572	2338106	   3
P096572	2337494	   3
P096572	2336985	   3
P096572	7701382	   3
P096572	2328171	   3
P096572	2325688	   3
P096572	7701383	   3
P096572	2343369	   3
P096572	2325643	   3
P096572	2319480	   3
P096572	2351762	   3
P096572	7701409	   3
P096572	7701411	   3
P096572	7701412	   3
P096572	7701413	   3
P096572	2343592	   3
P096572	2338497	   3
P096572	2341326	   3
P096572	2341374	   3
P096572	2334801	   3
P096572	2332837	   3
P096572	2331140	   3
P096572	2327354	   3
P096572	6852208	   3
P096572	2325411	   3
P096572	2322367	   3
P096572	2320675	   3
P096572	2326974	   3
P096572	2324962	   3
P096572	2323675	   3
P096572	2338484	   3
P096572	7073254	   3
P096572	2328790	   3
P096572	2327521	   3
P096572	2350476	   3
P096572	2348253	   3
P096572	2347383	   3
P096572	2346412	   3
P096572	2345077	   3
P096572	2341756	   3
P096572	2341218	   3
P096572	2335067	   3
P096572	2333470	   3
P096572	2333399	   3
P096572	2333312	   3
P096572	2331160	   3
P096572	2330102	   3
P096572	2324417	   3
P096572	2323338	   3
P096572	2322784	   3
P096572	7701428	   3
P096572	2321859	   3
P096572	2321630	   3
P096572	2348118	   3
P096572	2347511	   3
P096572	2347456	   3
P096572	2347132	   3
P096572	2346098	   3
P096572	2345094	   3
P096572	2344217	   3
P096572	2342687	   3
P096572	2337500	   3
P096572	2335648	   3
P096572	2335556	   3
P096572	2335219	   3
P096572	2334802	   3
P096572	2333238	   3
P096572	2330910	   3
P096572	2330600	   3
P096572	2324477	   3
P096572	2351470	   3
P096572	2349788	   3
P096572	2344981	   3
P096572	2339156	   3
P096572	2331939	   3
P096572	7701431	   3
P096572	7701432	   3
P096572	2334008	   3
P096572	2332249	   3
P096572	7701433	   3
P096572	2330770	   3
P096572	7701434	   3
P096572	7701464	   3
P096572	2324504	   3
P096572	2323128	   3
P096572	2322794	   3
P096572	2318554	   3
P096572	7701466	   3
P096572	7701468	   3
P096572	7701469	   3
P096572	7701471	   3
P096572	7701472	   3
P096572	7701474	   3
P096572	7701475	   3
P096572	7701476	   3
P096572	7701477	   3
P096572	7701478	   3
P096572	2336905	   3
P096572	7701479	   3
P096572	7701480	   3
P096572	7701482	   3
P096572	7701483	   3
P096572	2325590	   3
P096572	2325690	   3
P096572	2351044	   3
P096572	2322269	   3
P096572	2591512	   3
P096572	2337181	   3
P096572	7701486	   3
P096572	7701487	   3
P096572	7701488	   3
P096572	7701489	   3
P096572	7701491	   3
P096572	7701492	   3
P096572	2352797	   3
P096572	2351657	   3
P096572	7701495	   3
P096572	2352824	   3
P096572	7701499	   3
P096572	2345003	   3
P096572	7701517	   3
P096572	2343308	   3
P096572	7701519	   3
P096572	7701520	   3
P096572	7701521	   3
P096572	2326899	   3
P096572	7701522	   3
P096572	7701523	   3
P096572	2324774	   3
P096572	7701524	   3
P096572	2347116	   3
P096572	7701525	   3
P096572	2342406	   3
P096572	2339892	   3
P096572	2340323	   3
P096572	7701526	   3
P096572	2337275	   3
P096572	2334663	   3
P096572	2332780	   3
P096572	2324706	   3
P096572	2324178	   3
P096572	2323409	   3
P096572	2323013	   3
P096572	7701527	   3
P096572	7701528	   3
P096572	2322495	   3
P096572	2321176	   3
P096572	2319258	   3
P096572	2318858	   3
P096572	2318514	   3
P096572	7701530	   3
P096572	7701414	   3
P096572	2320693	   3
P096572	7701531	   3
P096572	7701532	   3
P096572	7701533	   3
P096572	2328765	   3
P096572	7701534	   3
P096572	7701535	   3
P096572	2326016	   3
P096572	7701536	   3
P096572	7701536	   3
P096572	7701537	   3
P096572	7701538	   3
P096572	7729904	   3
P096572	7729905	   3
P096572	7729906	   3
P096572	7729907	   3
P096572	7729908	   3
P096572	7729909	   3
P096572	7729910	   3
P096572	7729911	   3
P096572	7729912	   3
P096572	7730382	   3
P096572	7730384	   3
P096572	7730386	   3
P096572	7730388	   3
P096572	7730389	   3
P096572	7730390	   3
P096572	7730392	   3
P096572	7730394	   3
P096572	7730396	   3
P096572	7730397	   3
P096572	7730398	   3
P096572	7730399	   3
P096572	7730400	   3
P096572	7730401	   3
P096648	2332453	   4
P096648	2335196	   4
P096648	2335722	   4
P096648	2345891	   4
P096648	2565344	   4
P096648	7871268	   3
P096648	7910340	   3
P096648	7910343	   3
P096648	7910329	   3
P096648	7871265	   3
P096648	7932490	   3
P096648	7932063	   3
P096648	7873938	   3
P096648	7932491	   3
P096648	7871299	   3
P096648	7871297	   3
P096648	7910347	   3
P096648	7932498	   3
P096648	7644922	   3
P096648	7910348	   3
P096648	7932499	   3
P096648	7932500	   3
P096648	7932501	   3
P096648	7932502	   3
P096648	7932503	   3
P096648	7932505	   3
P096648	2322483	   1
P096648	2346177	   1
P096648	2321848	   1
P096648	2333312	   1
P096648	2319896	   1
P096648	2335029	   1
P096648	2335759	   1
P096648	2341756	   1
P096648	2323338	   1
P096648	2348140	   1
P096648	2341706	   1
P096648	2335758	   1
P096648	2350232	   1
P096648	2328194	   1
P096648	2343272	   1
P096648	2325316	   1
P096648	2343822	   1
P096648	2352589	   1
P096648	2338302	   1
P096648	2351465	   1
P096648	2327384	   1
P096648	2343252	   1
P096648	2326848	   1
P096648	2337540	   1
P096648	2566687	   1
P096648	6969447	   1
P096648	2343986	   1
P096648	2350941	   1
P096648	2343050	   1
P096648	2328504	   1
P096648	2327859	   1
P096648	2349770	   1
P096648	2343612	   1
P096648	2328109	   1
P096648	2327859	   1
P096648	2349361	   1
P096648	2336843	   1
P096648	2326850	   1
P096648	2353016	   1
P096648	2347371	   1
P097026	2349961	   4
P097026	2597364	   4
P097026	2326168	   4
P097026	2335722	   4
P097026	2347468	   4
P097026	2345891	   4
P097921	2328926	   8
P097921	2349961	   4
P097921	2324433	   4
P097921	2335196	   4
P097921	2347468	   4
P097921	2350813	   4
P097921	2595347	   4
P097921	2565345	   4
P098638	2332453	   4
P098638	2351943	   1
P098638	2566646	   1
P098638	2331158	   1
P098638	2337017	   1
P098638	2347625	   1
P102119	2328926	   6
P106280	2328926	   8
P106280	7873904	   3
P106280	7910345	   3
P106280	7910346	   3
P106280	7644922	   3
P106280	7871279	   3
P106280	7871280	   3
P106280	7910347	   3
P106280	7910348	   3
P106280	7873903	   3
P106280	7871290	   3
P106280	7871281	   3
P106280	7932526	   3
P106280	7871294	   3
P106280	7871299	   3
P106280	7871297	   3
P106280	7910350	   3
P106280	7910351	   3
P106280	7910352	   3
P106280	7932527	   3
P106280	7932498	   3
P109737	2328926	   6
P110696	2328926	   6
P110697	2328926	   8
P110697	2322907	   4
P110697	2324828	   4
P110697	2326168	   4
P110697	2332785	   4
P110697	2337542	   4
P110697	2346794	   4
P110697	2347266	   4
P110697	2347468	   4
P110697	2349961	   4
P110697	2350813	   4
P110697	2352776	   4
P110697	2565340	   4
P110697	2565344	   4
P110697	2565345	   4
P110697	2595346	   4
P110697	2595347	   4
P110697	2595348	   4
P110697	2597363	   4
P110697	2597364	   4
P110697	2597365	   4
P110697	2597366	   4
P110697	2335196	   4
P112329	2338229	   3
P112329	2332459	   1
P112956	2566635	   3
P112956	2325592	   1
P112956	2566633	   1
P112956	2352812	   1
P112956	2350504	   1
P112956	2335204	   1
P112956	2332459	   1
P112956	2325276	   1
P112956	2566674	   1
P112956	2339553	   1
P114762	2332453	   4
P114762	2338229	   3
P114762	2332459	   1
P114762	2325592	   1
P114762	2566633	   1
P115036	2328926	   8
P115036	2324433	   4
P115036	2335196	   4
P115036	2347468	   4
P115036	2349961	   4
P115036	2350813	   4
P115036	2565345	   4
P115036	2595347	   4
P115386	2328926	   8
P115565	2565344	   4
P115565	2327546	   4
P115565	2335722	   4
P117237	2332453	   4
P119872	2328926	   8
P124264	2328926	   6
P076872	1185056	   1
P084302	1414173	   2
P076872	1184249	   1
P083929	1184249	   1
P114508	1184196	   4
P076872	1184196	   4
P099040	1184196	   4
P010556	1184196	   4
P076872	1184055	   1
P076872	1332083	   1
P076872	1183880	   1
P121394	1183781	   3
P099040	1183692	   1
P099040	1478569	   1
P089378	1183606	   4
P094086	1183606	   4
P076872	1183460	   1
P099040	1407748	   1
P099040	1183105	   1
P099040	7077265	   1
P076872	7418966	   1
P083929	1182786	   1
P121394	1182146	   3
P099040	1181707	   1
P076872	1181636	   1
P083929	1181636	   1
P076872	1181439	   1
P083929	1181096	   1
P076872	1181065	   1
P076872	1180825	   1
P076872	1180809	   1
P083929	1180436	   1
P076872	1180289	   1
P076872	1397479	   1
P083929	1179450	   1
P076872	1179400	   1
P083929	1341474	   1
P114508	1179245	   4
P010556	1179245	   4
P084302	7322798	   2
P076872	1178456	   1
P084302	1178454	   2
P099040	1178336	   4
P076872	1177662	   1
P083929	1177662	   1
P010556	1177662	   1
P100155	1177662	   1
P076872	1177654	   1
P090501	1177651	   1
P101684	1177446	   1
P076872	1177384	   1
P076872	1177203	   1
P076872	1177107	   1
P010556	1176734	   1
P099040	1176734	   1
P076872	1176615	   1
P114508	1162015	   4
P115638	1168579	   6
P077306	1168579	   6
P103160	1168579	   6
P123311	1168579	   6
P118779	1168579	   6
P125105	1168579	   6
P125109	1168579	   6
P122635	1168579	   8
P076872	1176515	   1
P076872	1176229	   1
P076872	1175916	   1
P076872	1175864	   1
P083929	1175864	   1
P096745	1175718	   1
P076872	1175296	   1
P089378	1175293	   1
P101684	1174872	   1
P099040	1174872	   1
P010556	1174872	   1
P112902	7046272	   1
P076872	1174074	   1
P076872	1174653	   1
P076872	1174625	   1
P083929	1174625	   1
P090501	1174623	   1
P076872	1162004	   1
P076872	1174220	   1
P076872	1173687	   1
P089378	6280365	   1
P076872	7082481	   1
P114508	1168873	   4
P076872	1168873	   4
P099040	1168873	   4
P010556	1168873	   4
P099040	1173511	   1
P076872	1173491	   1
P010556	1172451	   1
P099040	1172451	   1
P076872	1172451	   1
P090501	1172451	   1
P100155	1172451	   1
P106652	1172451	   1
P076872	1172339	   1
P076872	1172035	   1
P076872	1171965	   1
P083929	1171965	   1
P121394	7419056	   3
P099040	1171613	   1
P083929	1171502	   1
P076872	1171389	   1
P076872	1171123	   1
P076872	1170951	   1
P089378	6641952	   1
P076872	6641952	   4
P076872	1170677	   1
P076872	1170425	   1
P076872	1170295	   1
P121394	1170122	   3
P076872	1169825	   1
P099040	1169607	   1
P010556	1169607	   1
P076872	1169605	   1
P076872	1169372	   1
P084302	1169351	   2
P116355	1169351	   2
P099040	1169336	   1
P076872	1169278	   1
P076872	1169143	   1
P076872	7419052	   1
P076872	1168749	   1
P076872	1168718	   1
P076872	1168555	   1
P099040	1168197	   1
P010556	1168197	   1
P076872	1168197	   1
P083929	1168036	   1
P076872	1167821	   1
P089378	1167820	   1
P101684	1169946	   1
P090501	1167710	   4
P110099	1167710	   4
P102608	1167710	   4
P083929	1167710	   4
P099040	1167710	   4
P010556	1167710	   4
P100155	1167710	   4
P101684	1167710	   4
P076872	1167623	   1
P076872	1181611	   1
P089378	6641961	   1
P076872	1167528	   1
P089378	1167527	   1
P090501	1167458	   1
P076872	1167380	   1
P099040	1166993	   1
P076872	1166993	   1
P010556	1166993	   1
P076872	1166548	   1
P076872	1166164	   1
P076872	1166000	   1
P121394	7419053	   3
P076872	1165221	   1
P076872	1165108	   1
P083929	1164988	   1
P076872	1164896	   1
P078997	1164807	   4
P116355	1164807	   4
P110099	1164807	   4
P118177	1164807	   4
P084302	1164807	   4
P099040	1164807	   4
P010556	1164807	   4
P107300	1164807	   4
P124913	1164807	   4
P076872	1164536	   1
P076872	1164216	   1
P076872	1164211	   1
P121394	1164211	   3
P083929	1164069	   1
P076872	1163965	   1
P076872	1163952	   1
P076872	7419040	   1
P099040	1163655	   1
P076872	1163582	   1
P076872	1163272	   1
P083929	1163272	   1
P076872	1163054	   1
P076872	1162959	   1
P121394	1179754	   3
P076872	1162862	   1
P076872	1162813	   1
P123255	3703430	   8
P082419	3703430	   6
P083045	3708710	   4
P083045	3711599	   3
P083045	3712162	   4
P083045	3701191	   3
P083045	3703945	   5
P083045	3708541	   2
P083045	3708597	   5
P083045	3713954	   4
P083045	3712410	   4
P083045	3714266	   2
P083045	3704961	   4
P083045	3700159	   4
P083045	3704962	   3
P083045	3713955	   3
P083045	3712399	   3
P083045	3712075	   3
P083045	3701537	   4
P083045	3708492	   2
P083045	3710386	   5
P083045	3740566	   5
P083045	7302563	   5
P083045	3706929	   3
P098328	3703430	   6
P119694	3712075	   3
P119694	3701328	   3
P119694	3712454	   1
P119694	3714178	   1
P119694	3703439	   3
P119694	3714732	   1
P119694	3706566	   1
P119694	3714750	   1
P119694	3703443	   2
P119694	3712076	   2
P077187	3703430	   8
P121492	3703430	   8
P105897	2088628	   6
P119471	2099613	   1
P119471	2133763	   4
P119471	2097853	   4
P119471	2096633	   4
P119471	2095622	   1
P119471	2088628	   8
P119471	2095012	   3
P119471	2094144	   1
P119471	2094142	   3
P119471	2091756	   1
P119471	2091495	   4
P119471	2090468	   4
P119471	2083546	   4
P119471	2083549	   4
P004397	2093967	   1
P004397	2100468	   1
P004397	7648913	   1
P004397	2092651	   1
P004397	2083546	   4
P004397	2083819	   1
P004397	2085422	   1
P004397	2088163	   1
P004397	2088179	   1
P004397	2089478	   4
P004397	2090288	   1
P004397	2090468	   4
P004397	2091232	   1
P004397	2091497	   3
P004397	2093427	   1
P004397	2096037	   2
P004397	2096633	   4
P004397	2097853	   4
P004397	2099613	   1
P004397	2100536	   1
P004397	2101038	   1
P004397	2101332	   1
P004397	2133105	   1
P004397	2133763	   4
P004397	7648911	   1
P004397	7668035	   3
P004397	2134008	   3
P004397	7668037	   3
P004397	7668019	   3
P004397	2088628	   8
P004397	2095012	   3
P004397	7668036	   3
P004397	2093727	   1
P004397	2093683	   3
P004397	2091756	   1
P004397	2091755	   3
P004397	2091495	   4
P004397	2090950	   3
P004397	2090910	   2
P004397	2088161	   3
P004397	2087893	   3
P004397	2087633	   3
P004397	2089300	   2
P079140	2083546	   4
P079140	2089478	   4
P102792	2096125	   5
P102792	2089856	   4
P102792	2133763	   4
P102396	2088628	   8
P102396	2089470	   4
P102792	2085944	   1
P107782	2097846	   4
P107782	2098593	   4
P107782	2088628	   6
P110959	2083551	   4
P110959	2089470	   4
P110959	2097853	   4
P110959	2097855	   4
P110959	2098593	   4
P110959	2088628	   6
P110959	2098916	   1
P110959	2096742	   1
P110959	2093685	   1
P110959	2088122	   1
P116521	2088628	   6
P116521	2089470	   4
P116521	2133763	   4
P116521	2098593	   4
P116521	2097853	   4
P116521	2097846	   4
P116521	2097855	   4
P116521	2097655	   4
P116521	2096740	   3
P116521	2096633	   4
P116521	2092738	   3
P116521	2091993	   4
P116521	2091495	   4
P116521	2132895	   4
P116521	2090468	   4
P116521	2089856	   4
P116521	2089693	   4
P116521	2089478	   4
P116521	2087893	   3
P116521	2087246	   4
P116521	2086331	   4
P116521	2083546	   4
P116521	2083551	   4
P116521	2083549	   4
P114042	2099101	   1
P114042	2100148	   1
P114042	2097021	   1
P114042	2096756	   1
P114042	2096101	   1
P114042	2094426	   1
P114042	2093996	   1
P114042	2093700	   1
P114042	2093527	   1
P114042	2093401	   1
P114042	7649215	   1
P114042	2089856	   4
P114042	2089680	   1
P114042	2088122	   2
P114042	2087481	   1
P114042	2087178	   1
P114042	7649224	   1
P114042	2084122	   1
P102792	2096633	   4
P102792	2093967	   1
P102792	7668036	   3
P102792	2093685	   1
P102792	2093683	   3
P102792	2087894	   1
P102792	2087893	   3
P102792	2087633	   3
P102792	2083502	   1
P077187	3437598	   8
P082026	3436968	   1
P082026	3439389	   1
P082026	3438819	   1
P082026	3437059	   1
P082026	3436864	   2
P082026	3437846	   4
P082026	3436839	   5
P082026	3437100	   1
P082026	3437041	   1
P082026	3436664	   1
P082026	3436657	   1
P082026	3436547	   1
P082026	3436852	   1
P082026	3437086	   1
P082026	3437132	   1
P082026	3436595	   1
P082026	3439317	   1
P082026	3437200	   1
P082026	3437173	   1
P082026	3439163	   1
P082026	3438753	   1
P082026	3437857	   1
P082026	3436763	   1
P082026	3439108	   1
P082026	3438070	   1
P082026	3437032	   1
P082026	3437493	   1
P082026	3437158	   1
P082026	3437842	   1
P082026	3438043	   1
P082026	3437954	   1
P082026	3436622	   1
P082026	3437547	   1
P082026	3438834	   1
P082026	3438001	   1
P082026	3437148	   1
P082026	3437056	   1
P082026	3438785	   1
P082026	3439214	   1
P082026	3437918	   1
P082026	3436585	   1
P082026	3437120	   1
P082026	3436561	   2
P082026	3436583	   1
P082026	3438123	   1
P082026	3437936	   1
P082026	3437074	   1
P082026	3438738	   1
P082026	3439395	   2
P082026	3436744	   1
P082026	3436900	   1
P082026	3436674	   1
P082026	3437600	   1
P082026	3439167	   1
P082026	3437215	   1
P082026	3439304	   1
P082026	3436727	   1
P082026	3437040	   1
P082026	3437063	   1
P082026	3436959	   1
P082026	3437029	   1
P082026	3438076	   1
P082026	3438825	   1
P082026	3439156	   1
P082026	3437923	   4
P082026	3439216	   4
P082026	3438833	   4
P082026	3438827	   4
P082026	3438049	   4
P082026	3439137	   4
P082026	3437677	   4
P082026	3439433	   4
P082026	3437727	   4
P082026	3439440	   4
P082026	3438755	   1
P082026	3437197	   1
P082026	3437651	   1
P082026	3438051	   1
P082026	3439003	   1
P082026	3437021	   1
P082026	3437929	   5
P082026	3438065	   1
P082026	3436772	   1
P082026	3436861	   1
P082026	3437142	   1
P082026	3439325	   1
P082026	3439101	   1
P082026	3439483	   1
P082026	3437027	   4
P082026	3437091	   1
P082026	3437105	   1
P082026	3437526	   1
P082026	3438735	   1
P082026	3439296	   4
P082026	3439312	   4
P082026	3439320	   1
P082026	3437599	   4
P088799	3437027	   4
P088799	3439312	   4
P094335	3437776	   5
P094335	3437017	   1
P094335	3436629	   5
P094335	3439296	   4
P094335	3438049	   4
P094335	3439216	   4
P094335	6942195	   5
P094335	3437923	   4
P094335	3439312	   4
P094335	3439440	   4
P094335	3437598	   8
P094335	3438049	   4
P094335	3437017	   1
P094335	3436629	   5
P094335	3439296	   4
P094335	3437923	   4
P094335	3439312	   4
P094335	3439216	   4
P094335	3437776	   5
P094335	3439440	   4
P094335	6942195	   5
P094471	3437598	   8
P095235	3438115	   1
P095235	3437842	   1
P095235	3436563	   2
P095235	3437596	   5
P095235	3437561	   1
P095235	3437665	   1
P095235	3436728	   1
P095235	3437056	   1
P095235	3437809	   1
P095235	3437863	   1
P095235	3438995	   1
P095235	3439389	   2
P065256	3695237	   3
P065256	3691099	   4
P065256	3935619	   4
P065256	3699699	   4
P065256	3693525	   4
P065256	3937485	   4
P065256	3947421	   4
P065256	3947018	   4
P065256	3931275	   4
P065256	3941583	   4
P065256	3699674	   4
P065256	3696416	   4
P065256	3939467	   4
P065256	3947319	   4
P065256	3936452	   4
P065256	3699087	   4
P077187	3932488	   8
P078813	3699699	   4
P078813	3699674	   4
P078813	3947421	   4
P078813	3947319	   4
P078813	3947018	   4
P078813	3699087	   4
P078813	3946080	   4
P078813	3941583	   4
P078813	3939467	   4
P078813	3696416	   4
P078813	3938526	   4
P078813	3937485	   4
P078813	3695238	   4
P078813	3934607	   4
P078813	3932834	   4
P078813	3693525	   4
P078813	3931275	   4
P078813	3692385	   4
P078813	3928127	   4
P078813	3691146	   4
P078894	3699699	   4
P078894	3699674	   4
P078894	3947421	   4
P078894	3947319	   4
P078894	3947018	   4
P078894	3946080	   4
P078894	3939467	   4
P078894	3696416	   4
P078894	3937485	   4
P078894	3695781	   4
P078894	3695753	   4
P078894	3936452	   4
P078894	3695238	   4
P078894	3932834	   4
P078894	3693525	   4
P078894	3692385	   4
P078894	3691146	   4
P078894	3691099	   4
P078894	3931275	   4
P078894	3935619	   4
P078894	3941583	   4
P078894	3699087	   4
P078894	3932488	   8
P079165	3947421	   4
P079165	3939467	   4
P079165	3937485	   4
P079165	3696416	   4
P079165	3932834	   4
P079165	3699087	   4
P079165	3931275	   4
P079165	3947018	   4
P088923	3936452	   4
P088923	3936456	   1
P088923	3691099	   4
P088923	3696416	   4
P088923	3932834	   4
P088923	3937485	   4
P088923	3693525	   4
P088923	3695753	   4
P088923	3699087	   4
P088923	3699699	   4
P088923	3692385	   4
P088923	3941583	   4
P088923	3931275	   4
P088923	3691146	   4
P088923	3695781	   4
P088923	3699674	   4
P088923	3938526	   4
P088923	3939467	   4
P088923	3947018	   4
P088923	3947319	   4
P088923	3934607	   4
P088923	3928127	   4
P088923	3935619	   4
P088923	3694112	   1
P088923	3691474	   1
P088923	3693345	   1
P088923	3941584	   1
P088923	3931276	   1
P088923	3691175	   1
P088923	3693528	   1
P088923	6300812	   1
P088923	3698874	   1
P088923	3698350	   1
P088923	3698540	   1
P095169	3932488	   8
P095424	3943791	   5
P095424	3932488	   6
P095563	3947018	   4
P095563	3691099	   4
P095563	3699699	   4
P095563	3931275	   4
P095563	3939467	   4
P095563	3941583	   4
P095563	3947421	   4
P095563	3696416	   4
P095563	3699087	   4
P095570	3926141	   1
P095570	3696570	   1
P095570	3695112	   3
P095570	3691835	   3
P095570	3695414	   3
P095570	3692397	   1
P095570	7807970	   3
P095570	3933873	   3
P095570	3942083	   3
P095570	3939385	   3
P095570	3696465	   3
P095570	3937248	   3
P095570	3947318	   3
P095570	3927670	   3
P095570	3946936	   3
P098248	3926435	   5
P098248	3926148	   5
P098248	3939459	   1
P098248	6674511	   2
P098248	3932488	   6
P098248	3928707	   5
P098248	3935429	   5
P098248	3948838	   5
P101177	3932488	   6
P101471	3936456	   1
P101471	3932488	   8
P101590	3932488	   8
P104760	3696465	   3
P104760	3699086	   3
P104760	3699094	   3
P104760	3696296	   3
P104760	3690672	   3
P104760	3696377	   3
P104760	3698813	   3
P104760	3930459	   3
P104760	3927757	   3
P104760	3937732	   3
P104760	7778812	   3
P104760	3939456	   3
P104760	3939465	   3
P104760	3942545	   3
P104760	3947704	   3
P104760	7778813	   3
P104760	7778815	   3
P104760	3945791	   3
P104760	3935835	   3
P104760	3926224	   3
P104760	3939740	   3
P104760	3939385	   3
P104760	7778816	   3
P104760	7778814	   3
P104760	3947623	   3
P104760	3926436	   3
P104760	3946176	   3
P104760	3943263	   3
P104760	3941582	   3
P104760	3948442	   3
P104760	3945135	   3
P104760	3932649	   3
P104760	3930646	   3
P104760	3929310	   3
P107666	3932488	   6
P107666	3938524	   5
P107666	3691144	   5
P107666	3696094	   5
P107666	3927981	   5
P107666	3938526	   4
P107666	3939467	   4
P107666	3947319	   4
P107666	3699087	   4
P107666	3698474	   5
P110098	3932488	   6
P110752	3932488	   8
P115120	3932488	   8
P117293	3936451	   4
P117293	3947775	   3
P117293	3946771	   3
P117293	3946083	   3
P117293	3945612	   3
P117293	3936920	   3
P117293	3931509	   3
P117293	3930376	   3
P117293	3935724	   3
P117293	3929136	   3
P117293	3926282	   3
P117293	3940006	   1
P117293	3938324	   3
