project_id	geoname_id	usd	precision_code	location_type_code	latitude	longitude
P093787	6320887	54350000	3	ADM2	-14.19701	-40.033
P093787	6320888	54350000	3	ADM2	-14.2464	-39.84969
P093787	6320889	54350000	3	ADM2	-16.13473	-39.81646
P093787	6320890	54350000	3	ADM2	-10.64259	-42.21083
P093787	6320891	54350000	3	ADM2	-15.15505	-39.71598
P093787	6320892	54350000	3	ADM2	-14.69194	-39.42921
P093787	6320893	54350000	3	ADM2	-16.94519	-39.81271
P093787	6320894	54350000	3	ADM2	-13.7859	-39.68416
P093787	6320895	54350000	3	ADM2	-15.22477	-40.49507
P093787	6320896	54350000	3	ADM2	-12.30982	-38.11328
P093787	6320897	54350000	3	ADM2	-17.08113	-40.361
P093787	6320899	54350000	3	ADM2	-14.91851	-39.48637
P093787	6320900	54350000	3	ADM2	-15.88751	-39.68792
P093787	6320901	54350000	3	ADM2	-15.33408	-40.08626
P093787	6320902	54350000	3	ADM2	-14.46369	-39.62565
P093787	6320903	54350000	3	ADM2	-13.4472	-39.9103
P093787	6320904	54350000	3	ADM2	-15.70796	-40.03047
P093787	6320905	54350000	3	ADM2	-12.62835	-39.68234
P093787	6320906	54350000	3	ADM2	-13.52088	-40.16409
P093787	6320907	54350000	3	ADM2	-10.79357	-39.80381
P093787	6320908	54350000	3	ADM2	-15.06721	-40.01943
P093787	6320909	54350000	3	ADM2	-13.90363	-41.39694
P093787	6320910	54350000	3	ADM2	-14.65015	-43.6487
P093787	6320911	54350000	3	ADM2	-14.0385	-45.18408
P093787	6320912	54350000	3	ADM2	-14.83523	-42.40112
P093787	6320913	54350000	3	ADM2	-11.14792	-40.43108
P093787	6320914	54350000	3	ADM2	-13.59565	-39.92934
P093787	6320915	54350000	3	ADM2	-10.14804	-40.10431
P093787	6320916	54350000	3	ADM2	-13.12834	-39.01339
P093787	6320917	54350000	3	ADM2	-11.61099	-37.61845
P093787	6320918	54350000	3	ADM2	-13.92298	-40.08374
P093787	6320919	54350000	3	ADM2	-9.92088	-38.72629
P093787	6320920	54350000	3	ADM2	-13.31081	-39.58091
P093787	6320921	54350000	3	ADM2	-13.979	-39.90056
P093787	6320922	54350000	3	ADM2	-11.14883	-41.40438
P093787	6320923	54350000	3	ADM2	-9.39679	-40.23381
P093787	6320924	54350000	3	ADM2	-16.84832	-40.08414
P093787	6320925	54350000	3	ADM2	-10.96408	-41.85572
P093787	6320926	54350000	3	ADM2	-15.15451	-39.51559
P093787	6320927	54350000	3	ADM2	-13.4881	-41.62335
P093787	6320928	54350000	3	ADM2	-13.62029	-40.20444
P093787	6320929	54350000	3	ADM2	-13.18464	-39.29751
P093787	6320930	54350000	3	ADM2	-17.57112	-40.31123
P093787	6320931	54350000	3	ADM2	-12.42698	-41.15097
P093787	6320932	54350000	3	ADM2	-13.37125	-40.23004
P093787	6320933	54350000	3	ADM2	-11.84518	-38.97705
P093787	6320934	54350000	3	ADM2	-11.61583	-41.70516
P093787	6320936	54350000	3	ADM2	-12.47259	-41.30815
P093787	6320937	54350000	3	ADM2	-14.70644	-42.50442
P093787	6320938	54350000	3	ADM2	-13.8068	-41.99709
P093787	6320939	54350000	3	ADM2	-12.14371	-40.30199
P093787	6320940	54350000	3	ADM2	-15.557	-40.39049
P093787	6320941	54350000	3	ADM2	-13.19169	-42.68328
P093787	6320943	54350000	3	ADM2	-14.6653	-41.49055
P093787	6320944	54350000	3	ADM2	-15.69897	-40.26411
P093787	6320945	54350000	3	ADM2	-11.63488	-40.21337
P093787	6320946	54350000	3	ADM2	-14.38915	-43.71491
P093787	6320947	54350000	3	ADM2	-14.27766	-41.89207
P093787	6320948	54350000	3	ADM2	-14.00487	-40.48008
P093787	6320949	54350000	3	ADM2	-11.2078	-44.14109
P093787	6320950	54350000	3	ADM2	-13.65007	-40.61986
P093787	6320951	54350000	3	ADM2	-12.83511	-38.94024
P093787	6320952	54350000	3	ADM2	-14.09923	-39.0836
P093787	6320953	54350000	3	ADM2	-13.11581	-40.62915
P093787	6320954	54350000	3	ADM2	-15.64044	-39.42798
P093787	6320955	54350000	3	ADM2	-12.48464	-38.17905
P093787	6320956	54350000	3	ADM2	-13.89342	-42.98279
P093787	6320957	54350000	3	ADM2	-17.39019	-40.27568
P093787	6320958	54350000	3	ADM2	-11.5255	-40.579
P093787	6320959	54350000	3	ADM2	-10.80362	-40.67056
P093787	6320960	54350000	3	ADM2	-14.18613	-40.7831
P093787	6320961	54350000	3	ADM2	-10.26646	-39.56837
P093787	6320962	54350000	3	ADM2	-11.75265	-43.09133
P093787	6320963	54350000	3	ADM2	-11.25413	-41.36364
P093787	6320964	54350000	3	ADM2	-14.9848	-42.40555
P093787	6320965	54350000	3	ADM2	-13.14869	-41.51742
P093787	6320966	54350000	3	ADM2	-18.00576	-39.79813
P093787	6320967	54350000	3	ADM2	-12.00797	-41.42582
P093787	6320968	54350000	3	ADM2	-11.9193	-40.5231
P093787	6320969	54350000	3	ADM2	-13.00146	-39.10601
P093787	6320970	54350000	3	ADM2	-12.63455	-39.06653
P093787	6320971	54350000	3	ADM2	-13.33276	-39.50849
P093787	6320972	54350000	3	ADM2	-12.95002	-38.97869
P093787	6320973	54350000	3	ADM2	-14.84621	-40.17826
P093787	6320974	54350000	3	ADM2	-11.56608	-39.58609
P093787	6320975	54350000	3	ADM2	-13.8623	-39.58877
P093787	6320976	54350000	3	ADM2	-13.04028	-40.00784
P093787	6320977	54350000	3	ADM2	-12.87403	-41.12335
P093787	6320978	54350000	3	ADM2	-11.31894	-38.46213
P093787	6320979	54350000	3	ADM2	-12.87886	-42.13834
P093787	6320980	54350000	3	ADM2	-10.34787	-38.40211
P093787	6320981	54350000	3	ADM2	-11.37236	-38.38589
P093787	6320982	54350000	3	ADM2	-12.00343	-38.65208
P093787	6320983	54350000	3	ADM2	-10.83804	-41.02839
P093787	6320984	54350000	3	ADM2	-13.96288	-43.24589
P093787	6320985	54350000	3	ADM2	-12.51485	-41.57707
P093787	6320986	54350000	3	ADM2	-13.51428	-42.23117
P093787	6320987	54350000	3	ADM2	-12.73564	-43.06975
P093787	6320988	54350000	3	ADM2	-10.58278	-37.88601
P093787	6320989	54350000	3	ADM2	-15.44321	-39.68972
P093787	6320990	54350000	3	ADM2	-11.88974	-39.61937
P093787	6320991	54350000	3	ADM2	-12.13311	-38.60621
P093787	6320992	54350000	3	ADM2	-9.97693	-37.91489
P093787	6320993	54350000	3	ADM2	-13.12099	-41.89093
P093787	6320994	54350000	3	ADM2	-10.00201	-43.39371
P093787	6320995	54350000	3	ADM2	-14.52319	-42.67822
P093787	6320996	54350000	3	ADM2	-10.73848	-40.3274
P093787	6320997	54350000	3	ADM2	-11.92312	-39.97782
P093787	6320998	54350000	3	ADM2	-13.84971	-39.39208
P093787	6320999	54350000	3	ADM2	-14.92617	-41.75304
P093787	6321000	54350000	3	ADM2	-11.62849	-40.51495
P093787	6321001	54350000	3	ADM2	-13.27349	-40.22316
P093787	6321002	54350000	3	ADM2	-14.72862	-40.38025
P093787	6321003	54350000	3	ADM2	-12.36588	-38.24332
P093787	6321004	54350000	3	ADM2	-10.85472	-40.16197
P093787	6321005	54350000	3	ADM2	-16.67179	-39.26418
P093787	6321006	54350000	3	ADM2	-15.70117	-39.76689
P093787	6321007	54350000	3	ADM2	-11.29503	-41.98563
P093787	6321008	54350000	3	ADM2	-14.82942	-41.78616
P093787	6321009	54350000	3	ADM2	-10.96302	-39.7187
P093787	6321010	54350000	3	ADM2	-10.78803	-39.03389
P093787	6321011	54350000	3	ADM2	-11.41345	-40.13302
P093787	6321012	54350000	3	ADM2	-12.50087	-39.50915
P093787	6321013	54350000	3	ADM2	-9.54115	-42.36956
P093787	6321014	54350000	3	ADM2	-11.47733	-39.40649
P093787	6321015	54350000	3	ADM2	-11.7748	-45.12504
P093787	6321016	54350000	3	ADM2	-11.84558	-39.38105
P093787	6321017	54350000	3	ADM2	-13.8429	-43.17474
P093787	6321018	54350000	3	ADM2	-11.00558	-38.38732
P093787	6321019	54350000	3	ADM2	-10.63309	-38.50117
P093787	6321020	54350000	3	ADM2	-15.38558	-40.65886
P093787	6321021	54350000	3	ADM2	-13.62169	-41.68702
P093787	6321022	54350000	3	ADM2	-14.22674	-42.16613
P093787	6321023	54350000	3	ADM2	-13.11134	-42.17747
P093787	6321024	54350000	3	ADM2	-12.2465	-40.32675
P093787	6321025	54350000	3	ADM2	-12.90667	-38.78043
P093787	6321027	54350000	3	ADM2	-11.9177	-38.99206
P093787	6321028	54350000	3	ADM2	-9.67904	-38.11371
P093787	6321029	54350000	3	ADM2	-16.27846	-39.17262
P093787	6321030	54350000	3	ADM2	-14.90311	-39.79148
P093787	6321031	54350000	3	ADM2	-13.26617	-39.8331
P093787	6321032	54350000	3	ADM2	-11.12791	-39.5086
P093787	6321033	54350000	3	ADM2	-15.46388	-39.27671
P093787	6321034	54350000	3	ADM2	-12.02416	-38.88007
P093787	6321035	54350000	3	ADM2	-11.02715	-44.59582
P093787	6321036	54350000	3	ADM2	-12.6712	-39.55082
P093787	6321037	54350000	3	ADM2	-12.61369	-38.77427
P093787	6321038	54350000	3	ADM2	-13.00796	-39.22679
P093787	6321039	54350000	3	ADM2	-12.46423	-39.26814
P093787	6321040	54350000	3	ADM2	-12.89267	-45.56379
P093787	6321041	54350000	3	ADM2	-11.48464	-39.59916
P093787	6321042	54350000	3	ADM2	-12.67807	-38.99979
P093787	6321043	54350000	3	ADM2	-13.41471	-43.98138
P093787	6321044	54350000	3	ADM2	-12.86533	-39.09624
P093787	6321046	54350000	3	ADM2	-10.95576	-41.55411
P093787	6321047	54350000	3	ADM2	-12.40845	-38.97766
P093787	6321048	54350000	3	ADM2	-15.07185	-39.35016
P093787	6321049	54350000	3	ADM2	-11.46833	-39.90377
P093787	6321050	54350000	3	ADM2	-13.04308	-39.43403
P093787	6321051	54350000	3	ADM2	-12.50362	-38.45167
P093787	6321052	54350000	3	ADM2	-12.772	-39.23848
P093787	6321053	54350000	3	ADM2	-11.63166	-38.48886
P093787	6321054	54350000	3	ADM2	-12.7662	-38.80174
P093787	6321055	54350000	3	ADM2	-10.84463	-40.3751
P093787	6321056	54350000	3	ADM2	-12.38298	-41.91675
P093787	6321057	54350000	3	ADM2	-14.66814	-43.16587
P093787	6321058	54350000	3	ADM2	-10.42875	-40.10122
P093787	6321059	54350000	3	ADM2	-13.41101	-43.77849
P093787	6321060	54350000	3	ADM2	-10.21251	-41.57947
P093787	6321061	54350000	3	ADM2	-12.91499	-43.796
P093787	6321062	54350000	3	ADM2	-12.06913	-39.3005
P093787	6321063	54350000	3	ADM2	-11.54018	-40.24783
P093787	6321065	54350000	3	ADM2	-13.00385	-43.54537
P093787	6321066	54350000	3	ADM2	-10.34321	-38.07346
P093787	6321067	54350000	3	ADM2	-9.59037	-40.77516
P093787	6321068	54350000	3	ADM2	-12.36943	-44.08362
P093787	6321069	54350000	3	ADM2	-14.0701	-41.13506
P093787	6321070	54350000	3	ADM2	-13.58365	-42.54311
P093787	6321071	54350000	3	ADM2	-11.95674	-39.09608
P093787	6321072	54350000	3	ADM2	-13.56959	-39.2202
P093787	6321073	54350000	3	ADM2	-11.94733	-40.75692
P093787	6321074	54350000	3	ADM2	-17.3131	-39.92573
P093787	6321075	54350000	3	ADM2	-12.26547	-38.61211
P093787	6321076	54350000	3	ADM2	-11.53412	-38.94519
P093787	6321077	54350000	3	ADM2	-13.57031	-39.46492
P093787	6321078	54350000	3	ADM2	-12.38537	-38.61874
P093787	6321079	54350000	3	ADM2	-10.99427	-38.86249
P093787	6321080	54350000	3	ADM2	-9.84143	-39.23025
P093787	6321081	54350000	3	ADM2	-13.287	-39.69347
P093787	6321082	54350000	3	ADM2	-14.27052	-39.38078
P093787	6321083	54350000	3	ADM2	-14.05629	-39.52278
P093787	6321084	54350000	3	ADM2	-11.3906	-42.15615
P093787	6321085	54350000	3	ADM2	-14.734	-42.66544
P093787	6321086	54350000	3	ADM2	-14.4842	-39.1686
P093787	6321087	54350000	3	ADM2	-12.04274	-41.19475
P093787	6321088	54350000	3	ADM2	-13.37213	-39.24002
P093787	6321089	54350000	3	ADM2	-11.43393	-39.48472
P093787	6321090	54350000	3	ADM2	-11.53905	-40.07647
P093787	6321091	54350000	3	ADM2	-11.53021	-40.30918
P093787	6321092	54350000	3	ADM2	-11.05523	-41.2323
P093787	6321093	54350000	3	ADM2	-12.99662	-39.37091
P093787	6321095	54350000	3	ADM2	-17.14998	-40.04873
P093787	6321096	54350000	3	ADM2	-15.27953	-40.96575
P093787	6321097	54350000	3	ADM2	-12.2593	-41.22095
P093787	6321098	54350000	3	ADM2	-11.765	-43.99378
P093787	6321099	54350000	3	ADM2	-13.61819	-39.58092
P093787	6321100	54350000	3	ADM2	-10.83393	-42.5632
P093787	6324151	54350000	3	ADM2	-12.23208	-46.1146
P093787	6324198	54350000	3	ADM2	-12.16094	-42.03542
P093787	6324199	54350000	3	ADM2	-11.94603	-41.94815
P093787	6324224	54350000	3	ADM2	-9.11097	-38.40655
P093787	6324230	54350000	3	ADM2	-17.31655	-39.23355
P093787	6324259	54350000	3	ADM2	-12.95591	-39.81783
P093787	6324321	54350000	3	ADM2	-12.04618	-38.55762
P093787	6324322	54350000	3	ADM2	-9.3055	-39.15652
P093787	6324323	54350000	3	ADM2	-11.18105	-38.14995
P093787	6324324	54350000	3	ADM2	-9.36775	-39.04106
P093787	6324325	54350000	3	ADM2	-9.55234	-38.16905
P093787	6324326	54350000	3	ADM2	-11.52997	-37.90394
P093787	6324327	54350000	3	ADM2	-8.93632	-38.6837
P093826	2246451	110000000	4	ADM1	16.33333	-15
P093826	2248753	110000000	4	ADM1	15.5	-13.5
P093826	2253376	110000000	4	ADM2	16.334	-15.839
P093826	2375742	110000000	4	ADM1	17.8665	-14.65878
P093826	2379384	110000000	4	ADM1	16.05333	-12.82444
P093826	2380635	110000000	4	ADM1	17.63139	-13.41028
P093826	2417831	110000000	4	ADM2	10.459	-11.815
P093826	2418360	110000000	4	ADM2	11.366	-12.3
P093826	2422567	110000000	1	PPL	11.71667	-10.75
P093826	2453812	110000000	1	PPL	13.2076	-10.462
P093826	2455517	110000000	4	ADM1	13.9	-10.1
P093826	2456887	110000000	1	PPL	13.39912	-11.63887
P093856	226234	8400000	1	PPLA2	1.71464	33.61113
P093856	228853	8400000	1	PPLA2	0.35333	32.75528
P093856	229268	8400000	1	PPLA	-0.60467	30.64851
P093856	229278	8400000	1	PPLA2	1.08209	34.17503
P093856	230166	8400000	1	PPLA2	2.2499	32.89985
P093856	232066	8400000	1	PPLA2	0.18333	30.08333
P093856	233070	8400000	1	PPLA2	-1.24857	29.98993
P093856	233114	8400000	1	PPLA	0.43902	33.20317
P093856	233476	8400000	1	PPLA2	0.66174	30.2748
P093963	1809458	100000000	3	ADM2	26.58	106.71
P093987	2361809	47700000	6	PCLI	12.5	-1.66667
P093988	1185121	149000000	1	PPL	24.17687	89.5988
P093988	1185241	149000000	1	PPLC	23.7104	90.40744
P093988	1188209	149000000	1	PPL	23.74555	90.42082
P093988	1198773	149000000	1	PPL	23.80352	90.636
P093988	1212131	149000000	1	PPL	23.77658	90.42555
P094007	2538470	60000000	4	ADM1	33.75	-6.33333
P094007	2542007	60000000	8	PCLI	32	-6
P094007	2542710	60000000	4	ADM1	32.58333	-5
P094007	2542995	60000000	4	ADM1	31.5	-8.33333
P094007	2548525	60000000	3	ADM2	28.75	-10
P094007	2548882	60000000	4	ADM1	33.33333	-4.25
P094007	2553603	60000000	4	ADM1	33.53333	-7.58333
P094007	2597548	60000000	4	ADM1	33	-7.16667
P094007	2597549	60000000	4	ADM1	32.5	-8.75
P094007	2597550	60000000	4	ADM1	34.5	-6
P094007	2597553	60000000	4	ADM1	33.66667	-2.5
P094007	2597554	60000000	4	ADM1	30.66667	-7.5
P094007	2597555	60000000	4	ADM1	32.16667	-6.41667
P094007	2597556	60000000	4	ADM1	35.25	-5.91667
P094007	2597557	60000000	4	ADM1	34.5	-4.16667
P094018	725704	52800000	1	PK	43.83139	22.37139
P094018	726050	52800000	1	PPLA	43.21667	27.91667
P094018	726534	52800000	1	PPL	43.61959	25.35044
P094018	726869	52800000	1	PPL	41.98917	22.93611
P094018	727523	52800000	1	PPLA	43.85639	25.97083
P094018	727642	52800000	2	LCTY	42.41667	22.53333
P094018	728825	52800000	1	PPL	42.65921	27.73602
P094018	729125	52800000	1	PPL	42.16955	27.84542
P094018	729322	52800000	1	PPL	41.98333	27.53333
P094018	729581	52800000	1	PPL	43.81389	23.23611
P094018	730641	52800000	1	PPL	41.71667	26.31667
P094018	730740	52800000	1	PPL	42.99583	22.86917
P094018	732770	52800000	1	PPLA	42.50606	27.46781
P094018	732800	52800000	8	PCLI	42.66667	25.25
P094018	732915	52800000	1	PPL	44.15167	22.6425
P094018	733515	52800000	1	PPL	43.41667	28.16667
P094018	7874401	52800000	1	PPL	41.36569	22.99919
P094044	610904	35000000	1	PPL	41.99361	44.36056
P094044	611802	35000000	1	PPL	42.02528	44.14266
P094044	612006	35000000	1	PPL	42.02206	44.22693
P094044	613420	35000000	1	PPL	42.00169	44.35266
P094044	614292	35000000	1	PPL	41.99508	44.41425
P094044	614607	35000000	1	PPL	42.00389	44.38573
P094044	865540	35000000	4	ADM1	42.32	44.14
P094055	1562822	190000000	6	PCLI	16.16667	107.83333
P094055	1566083	190000000	1	PPLA	10.82302	106.62965
P094055	1905475	190000000	4	ADM1	11.16667	106.66667
P094063	1679428	200000000	4	ADM2	7.9043	123.3194
P094063	1679429	200000000	4	ADM2	8	122.66667
P094063	1679430	200000000	4	ADM2	6.91348	122.06961
P094063	1679435	200000000	4	ADM2	15.33333	120.16667
P094063	1679983	200000000	3	ADM3	17.56275	120.39071
P094063	1680103	200000000	3	ADM3	14.71667	120.96667
P094063	1680199	200000000	4	ADM3	15.97944	120.59101
P094063	1680935	200000000	3	ADM3	17.61667	121.75
P094063	1681598	200000000	3	ADM2	10.38333	123.63333
P094063	1682811	200000000	4	ADM2	15.5	120.5
P094063	1682813	200000000	3	ADM3	15.48562	120.61616
P094063	1683019	200000000	4	ADM3	14.34242	120.83867
P094063	1683088	200000000	3	PPL	9.5162	123.158
P094063	1683112	200000000	3	ADM2	8.05	123.73333
P094063	1683343	200000000	3	ADM3	14.10127	121.10042
P094063	1683892	200000000	3	ADM3	10.3	123.81667
P094063	1684270	200000000	3	ADM3	7.4	125.83333
P094063	1684495	200000000	3	ADM2	9.65	123.85
P094063	1684682	200000000	3	ADM3	6.68333	124.68333
P094063	1684711	200000000	3	ADM2	11.25	125
P094063	1685118	200000000	3	ADM3	13.33333	123.71667
P094063	1685214	200000000	4	ADM2	8.66667	126
P094063	1685215	200000000	4	ADM2	9.66667	125.63333
P094063	1685216	200000000	3	ADM2	9.75	125.5
P094063	1685370	200000000	4	ADM2	6	121
P094063	1685377	200000000	4	ADM2	6.55	124.28333
P094063	1685725	200000000	4	ADM2	10.33333	125.08333
P094063	1685731	200000000	4	ADM2	6.25218	125.0006
P094063	1685754	200000000	4	ADM2	12.83333	123.91667
P094063	1685759	200000000	3	ADM3	12.98333	123.98333
P094063	1686065	200000000	4	ADM2	9.18333	123.56667
P094063	1686499	200000000	3	ADM2	10.8	122.96667
P094063	1687187	200000000	4	ADM3	5.41667	125.43333
P094063	1687915	200000000	3	ADM3	14.27297	121.09314
P094063	1688812	200000000	3	ADM2	14.06667	121.31667
P094063	1689396	200000000	3	ADM3	14.81667	121.11667
P094063	1690202	200000000	3	ADM2	15.91667	120.33333
P094063	1690203	200000000	3	ADM2	10.5	123.41667
P094063	1690649	200000000	4	ADM2	11.83333	125
P094063	1690668	200000000	3	ADM3	7.08333	125.75
P094063	1691153	200000000	3	ADM3	10.86667	123.38333
P094063	1691440	200000000	3	ADM2	11.58528	122.75111
P094063	1691537	200000000	4	ADM2	12.5	122.25
P094063	1691591	200000000	4	ADM2	14.58333	121.16667
P094063	1691975	200000000	4	ADM2	16.28333	121.58333
P094063	1692194	200000000	4	ADM2	14.66667	121.5
P094063	1692219	200000000	3	ADM3	14.06667	122.13333
P094063	1692682	200000000	3	ADM2	9.73333	118.73333
P094063	1694403	200000000	3	PPLA3	14.5391	121.0726
P094063	1694500	200000000	3	ADM3	11.15	122.65
P094063	1694608	200000000	3	ADM2	14.55	121
P094063	1695357	200000000	4	ADM2	15.91667	120.33333
P094063	1695805	200000000	3	ADM3	7.31667	125.5
P094063	1695848	200000000	4	ADM2	15.06667	120.66667
P094063	1696177	200000000	4	ADM2	10	118.75
P094063	1696707	200000000	3	ADM2	7.81667	123.41667
P094063	1696898	200000000	3	ADM2	8.15	123.83333
P094063	1697005	200000000	3	ADM2	8.48333	123.8
P094063	1697018	200000000	3	PPL	11.00639	124.6075
P094063	1697172	200000000	3	ADM2	14.83333	120.26667
P094063	1697473	200000000	4	ADM2	15.58333	121
P094063	1697549	200000000	4	ADM2	12.33333	124.66667
P094063	1697806	200000000	4	ADM2	9.75	123
P094063	1697808	200000000	4	ADM2	10.41667	123
P094063	1698822	200000000	3	ADM2	13.61667	123.18333
P094063	1699090	200000000	3	ADM3	15.73333	120.88333
P094063	1699492	200000000	4	ADM2	8.75	125
P094063	1699493	200000000	4	ADM2	8.33333	123.7
P094063	1699585	200000000	4	ADM2	13	121.08333
P094063	1699807	200000000	3	RGN	14.5833	121
P094063	1700711	200000000	4	ADM2	12.16667	123.58333
P094063	1700715	200000000	3	ADM3	12.33333	123.58333
P094063	1700902	200000000	4	ADM2	13.41667	121.95
P094063	1700926	200000000	3	ADM2	14.63333	121.1
P094063	1701947	200000000	3	PPL	10.32361	123.92222
P094063	1701968	200000000	3	ADM2	14.58333	121.03333
P094063	1703052	200000000	3	ADM3	6	125.4
P094063	1703415	200000000	3	ADM2	14.5548	121.0193
P094063	1703701	200000000	4	ADM2	7.13333	124.3
P094063	1704969	200000000	3	ADM3	7.08141	126.12989
P094063	1705355	200000000	3	ADM3	13.93333	121.61667
P094063	1706476	200000000	3	ADM3	13.23333	123.55
P094063	1706502	200000000	3	ADM3	17.58333	120.85
P094063	1706800	200000000	4	ADM2	10.91667	124.66667
P094063	1706884	200000000	3	ADM2	13.13333	123.73333
P094063	1707052	200000000	4	ADM2	16.5	120.41667
P094063	1707086	200000000	3	STM	11.1453	122.0402
P094063	1707175	200000000	3	ADM3	14.48333	120.98333
P094063	1707266	200000000	3	ADM2	10.31667	123.95
P094063	1707403	200000000	3	ADM2	18.2	120.6
P094063	1707667	200000000	4	ADM2	7.91667	124.33333
P094063	1707668	200000000	4	ADM2	8	124
P094063	1708026	200000000	4	ADM2	14.16667	121.33333
P094063	1708524	200000000	3	ADM3	6.46667	124.88333
P094063	1708825	200000000	3	ADM3	7.03333	125.08333
P094063	1709970	200000000	3	ADM3	9.88333	122.83333
P094063	1710515	200000000	4	ADM2	17	122
P094063	1710519	200000000	3	PPLA2	6.70407	121.97117
P094063	1710521	200000000	3	ADM3	6.6473	121.9905
P094063	1710544	200000000	3	PPL	13.4324	123.4115
P094063	1711003	200000000	3	ADM2	10.75	122.55
P094063	1711004	200000000	4	ADM2	11	122.66667
P094063	1711032	200000000	4	ADM2	17.33333	120.58333
P094063	1711034	200000000	4	ADM2	18.16667	120.75
P094063	1711082	200000000	3	PPL	8.25	124.4
P094063	1711331	200000000	4	ADM2	16.83333	121.16667
P094063	1712873	200000000	3	ADM2	8.83333	125.11667
P094063	1713021	200000000	3	ADM2	6.11667	125.16667
P094063	1713986	200000000	4	ADM2	11.66667	125.5
P094063	1714200	200000000	3	ADM3	9.3	123.3
P094063	1714673	200000000	3	ADM2	8.58333	123.33333
P094063	1714957	200000000	3	ADM3	6.83333	125.35
P094063	1715342	200000000	4	ADM2	7.16667	126.33333
P094063	1715345	200000000	4	ADM2	6.33333	125.5
P094063	1715346	200000000	3	ADM3	7.19185	125.43949
P094063	1715347	200000000	4	ADM2	7.45099	125.81543
P094063	1715538	200000000	3	ADM2	8.65	123.41667
P094063	1716770	200000000	3	ADM2	7.21667	124.25
P094063	1717506	200000000	3	ADM2	10.3	123.9
P094063	1717511	200000000	4	ADM2	9.33333	123.66667
P094063	1717639	200000000	4	ADM2	14.25	120.83333
P094063	1717641	200000000	3	PPL	14.48369	120.89878
P094063	1717731	200000000	3	PPL	13.96667	123.31667
P094063	1717952	200000000	4	ADM2	13.83333	124.25
P094063	1718641	200000000	4	ADM2	11.4	122.56667
P094063	1719252	200000000	3	ADM3	17.2	120.45
P094063	1719694	200000000	4	ADM2	9.16667	124.75
P094063	1719845	200000000	4	ADM2	13.66667	123.33333
P094063	1719846	200000000	4	ADM2	14.16667	122.75
P094063	1720148	200000000	3	ADM2	14.65	120.96667
P094063	1720400	200000000	3	ADM2	12.06667	124.6
P094063	1720563	200000000	3	ADM3	13.35	121.16667
P094063	1720685	200000000	3	ADM3	14.19504	121.11704
P094063	1721086	200000000	4	ADM2	18	121.83333
P094063	1721905	200000000	3	ADM2	15.48333	120.96667
P094063	1722183	200000000	3	ADM2	8.95	125.53333
P094063	1723064	200000000	4	ADM2	15	121.08333
P094063	1723105	200000000	4	ADM2	8	125
P094063	1723488	200000000	4	ADM3	10.7	122.68333
P094063	1724395	200000000	4	ADM2	9.83333	124.16667
P094063	1724769	200000000	3	ADM3	8.20996	126.30947
P094063	1725260	200000000	4	ADM2	11.48333	124.48333
P094063	1726277	200000000	3	ADM2	13.75	121.05
P094063	1726279	200000000	4	ADM2	13.91667	121.08333
P094063	1726302	200000000	4	ADM2	20.66667	121.91667
P094063	1726347	200000000	4	ADM2	14.66667	120.41667
P094063	1726404	200000000	4	ADM2	6.57864	122.03492
P094063	1726631	200000000	3	ADM3	17.08333	121.15
P094063	1728772	200000000	3	PPL	9.59111	123.12278
P094063	1728929	200000000	3	ADM2	16.41667	120.6
P094063	1729085	200000000	3	PPL	10.53333	122.83333
P094063	1729564	200000000	3	PPLA2	10.66667	122.95
P094063	1729926	200000000	4	ADM2	16	121.75
P094063	1729970	200000000	3	ADM3	16.56667	120.7
P094063	1730491	200000000	4	ADM2	11.16667	122.08333
P094063	1731616	200000000	4	ADM2	13.21667	123.55
P094063	1731688	200000000	3	ADM3	16.15	119.96667
P094063	1731758	200000000	4	ADM2	11.66667	122.33333
P094063	1731818	200000000	4	ADM2	8.5	125.83333
P094063	1731819	200000000	4	ADM2	9.16667	125.5
P094063	1957694	200000000	3	PPL	7.57528	122.88556
P094063	6569685	200000000	3	ADM2	8.46917	124.68889
P094063	6569699	200000000	1	ADM3	5.98806	125.38111
P094084	2245662	45000000	6	PCLI	14.5	-14.25
P094084	2287781	45000000	6	PCLI	8	-5.5
P094084	2300660	45000000	6	PCLI	8.1	-1.2
P094084	2361809	45000000	6	PCLI	12.5	-1.66667
P094084	2363686	45000000	6	PCLI	8.66667	1.08333
P094084	2372248	45000000	6	PCLI	12	-15
P094084	2395170	45000000	6	PCLI	9.5	2.25
P094084	2403846	45000000	6	PCLI	8.5	-11.5
P094084	2413451	45000000	6	PCLI	13.5	-15.5
P094084	2453866	45000000	6	PCLI	18	-2
P094084	3374766	45000000	6	PCLI	16	-24
P094086	1183606	22000000	4	ADM1	28.47849	65.64355
P094103	1062947	164500000	6	PCLI	-20	47
P094103	192950	164500000	6	PCLI	1	38
P094103	433561	164500000	6	PCLI	-3.5	30
P094199	178256	18899900	3	ADMD	-1.16667	34.35
P094199	3451136	18899900	3	ADM2	-32.07811	-52.35014
P094199	3454242	18899900	3	ADM2	-31.49977	-52.35768
P094199	6320199	18899900	3	ADM2	-5.84531	-35.71995
P094199	6323695	18899900	3	ADM2	-29.82797	-56.63224
P094199	6324118	18899900	3	ADM2	-31.26394	-53.97127
P094220	585031	50000000	4	ADM1	41.08333	47.16667
P094220	586290	50000000	4	ADM1	41.33333	46.75
