GID_LAT	GID_LON	mean
-87.5387	52.03125	4.23796
-87.5387	53.4375	4.22425
-87.5387	54.84375	4.20686
-87.5387	56.25	4.19074
-87.5387	57.65625	4.17669
-87.5387	59.0625	4.16328
-87.5387	60.46875	4.15432
-87.5387	61.875	4.13999
-87.5387	63.28125	4.12918
-87.5387	64.6875	4.11942
-87.5387	66.09375	4.11931
-87.5387	67.5	4.11323
-87.5387	68.90625	4.09994
-87.5387	70.3125	4.1017
-87.5387	71.71875	4.09598
-87.5387	73.125	4.09422
-87.5387	74.53125	4.08773
-87.5387	75.9375	4.08745
-87.5387	77.34375	4.08572
-87.5387	78.75	4.09142
-87.5387	80.15625	4.0845
-87.5387	81.5625	4.09054
-87.5387	82.96875	4.09417
-87.5387	84.375	4.09802
-87.5387	85.78125	4.09617
-87.5387	87.1875	4.10238
-87.5387	88.59375	4.11587
-87.5387	90	4.1207
-87.5387	91.40625	4.12666
-87.5387	92.8125	4.15051
-87.5387	94.21875	4.15343
-87.5387	95.625	4.1687
-87.5387	97.03125	4.18541
-87.5387	98.4375	4.20175
-87.5387	99.84375	4.21148
-87.5387	101.25	4.23307
-87.5387	102.65625	4.2513
-87.5387	104.0625	4.26963
-87.5387	105.46875	4.29194
-87.5387	106.875	4.32094
-87.5387	108.28125	4.34629
-87.5387	109.6875	4.37391
-87.5387	111.09375	4.39688
-87.5387	112.5	4.42541
-87.5387	113.90625	4.44745
-87.5387	115.3125	4.47552
-87.5387	116.71875	4.50672
-87.5387	118.125	4.53236
-87.5387	119.53125	4.55964
-87.5387	120.9375	4.59018
-87.5387	122.34375	4.62419
-87.5387	123.75	4.65667
-87.5387	125.15625	4.70015
-87.5387	126.5625	4.7304
-87.5387	127.96875	4.769
-87.5387	129.375	4.82167
-87.5387	130.78125	4.86746
-87.5387	132.1875	4.91906
-87.5387	133.59375	4.96351
-87.5387	135	5.01565
-87.5387	136.40625	5.0818
-87.5387	137.8125	5.14311
-87.5387	139.21875	5.21356
-87.5387	140.625	5.27676
-87.5387	142.03125	5.34687
-87.5387	143.4375	5.43732
-87.5387	144.84375	5.52854
-87.5387	146.25	5.61071
-87.5387	147.65625	5.70211
-87.5387	149.0625	5.79126
-87.5387	150.46875	5.89275
-87.5387	151.875	6.00149
-87.5387	153.28125	6.121
-87.5387	154.6875	6.23083
-87.5387	156.09375	6.33281
-87.5387	157.5	6.44693
-87.5387	158.90625	6.56216
-87.5387	160.3125	6.70262
-87.5387	161.71875	6.81336
-87.5387	163.125	6.92418
-87.5387	164.53125	7.03411
-87.5387	165.9375	7.17176
-87.5387	167.34375	7.30538
-87.5387	168.75	7.44313
-87.5387	170.15625	7.59062
-87.5387	171.5625	7.68478
-87.5387	172.96875	7.81591
-87.5387	174.375	7.92869
-87.5387	175.78125	8.0847
-87.5387	177.1875	8.22581
-87.5387	178.59375	8.38674
-87.5387	180	8.50436
-87.5387	-178.59375	8.59903
-87.5387	-177.1875	8.74294
-87.5387	-175.78125	8.86097
-87.5387	-174.375	8.96942
-87.5387	-172.96875	9.11548
-87.5387	-171.5625	9.21832
-87.5387	-170.15625	9.34825
-87.5387	-168.75	9.47232
-87.5387	-167.34375	9.57763
-87.5387	-165.9375	9.67795
-87.5387	-164.53125	9.76256
-87.5387	-163.125	9.85856
-87.5387	-161.71875	9.93182
-87.5387	-160.3125	10.0034
-87.5387	-158.90625	10.08
-87.5387	-157.5	10.1609
-87.5387	-156.09375	10.2204
-87.5387	-154.6875	10.2467
-87.5387	-153.28125	10.2895
-87.5387	-151.875	10.3358
-87.5387	-150.46875	10.3364
-87.5387	-149.0625	10.3708
-87.5387	-147.65625	10.4079
-87.5387	-146.25	10.3922
-87.5387	-144.84375	10.4253
-87.5387	-143.4375	10.4082
-87.5387	-142.03125	10.4155
-87.5387	-140.625	10.4029
-87.5387	-139.21875	10.3647
-87.5387	-137.8125	10.3444
-87.5387	-136.40625	10.345
-87.5387	-135	10.3371
-87.5387	-133.59375	10.3274
-87.5387	-132.1875	10.2714
-87.5387	-130.78125	10.2254
-87.5387	-129.375	10.1825
-87.5387	-127.96875	10.1864
-87.5387	-126.5625	10.1682
-87.5387	-125.15625	10.1371
-87.5387	-123.75	10.1134
-87.5387	-122.34375	10.1029
-87.5387	-120.9375	10.0665
-87.5387	-119.53125	10.0239
-87.5387	-118.125	9.99847
-87.5387	-116.71875	9.99564
-87.5387	-115.3125	9.98312
-87.5387	-113.90625	9.95541
-87.5387	-112.5	9.93394
-87.5387	-111.09375	9.92219
-87.5387	-109.6875	9.90629
-87.5387	-108.28125	9.88577
-87.5387	-106.875	9.86281
-87.5387	-105.46875	9.83275
-87.5387	-104.0625	9.81763
-87.5387	-102.65625	9.80042
-87.5387	-101.25	9.80035
-87.5387	-99.84375	9.79198
-87.5387	-98.4375	9.77859
-87.5387	-97.03125	9.77186
-87.5387	-95.625	9.73622
-87.5387	-94.21875	9.7143
-87.5387	-92.8125	9.69625
-87.5387	-91.40625	9.6653
-87.5387	-90	9.62926
-87.5387	-88.59375	9.61648
-87.5387	-87.1875	9.57178
-87.5387	-85.78125	9.51597
-87.5387	-84.375	9.47715
-87.5387	-82.96875	9.43833
-87.5387	-81.5625	9.38857
-87.5387	-80.15625	9.35636
-87.5387	-78.75	9.307
-87.5387	-77.34375	9.24744
-87.5387	-75.9375	9.19866
-87.5387	-74.53125	9.164
-87.5387	-73.125	9.10424
-87.5387	-71.71875	9.02729
-87.5387	-70.3125	8.98035
-87.5387	-68.90625	8.91256
-87.5387	-67.5	8.83584
-87.5387	-66.09375	8.76692
-87.5387	-64.6875	8.70263
-87.5387	-63.28125	8.62915
-87.5387	-61.875	8.56673
-87.5387	-60.46875	8.50534
-87.5387	-59.0625	8.43112
-87.5387	-57.65625	8.35943
-87.5387	-56.25	8.29371
-87.5387	-54.84375	8.22066
-87.5387	-53.4375	8.14865
-87.5387	-52.03125	8.07818
-87.5387	-50.625	7.98642
-87.5387	-49.21875	7.92863
-87.5387	-47.8125	7.83616
-87.5387	-46.40625	7.78308
-87.5387	-45	7.70025
-87.5387	-43.59375	7.6228
-87.5387	-42.1875	7.54966
-87.5387	-40.78125	7.46742
-87.5387	-39.375	7.40376
-87.5387	-37.96875	7.323
-87.5387	-36.5625	7.24211
-87.5387	-35.15625	7.16931
-87.5387	-33.75	7.09975
-87.5387	-32.34375	7.03416
-87.5387	-30.9375	6.95572
-87.5387	-29.53125	6.87779
-87.5387	-28.125	6.8025
-87.5387	-26.71875	6.73191
-87.5387	-25.3125	6.64876
-87.5387	-23.90625	6.56954
-87.5387	-22.5	6.49285
-87.5387	-21.09375	6.42219
-87.5387	-19.6875	6.35215
-87.5387	-18.28125	6.27118
-87.5387	-16.875	6.20777
-87.5387	-15.46875	6.13883
-87.5387	-14.0625	6.05871
-87.5387	-12.65625	5.98779
-87.5387	-11.25	5.92072
-87.5387	-9.84375	5.85213
-87.5387	-8.4375	5.79426
-87.5387	-7.03125	5.729
-87.5387	-5.625	5.66817
-87.5387	-4.21875	5.60503
-87.5387	-2.8125	5.55433
-87.5387	-1.40625	5.49782
-86.14147	0	5.28374
-86.14147	1.40625	5.21299
-86.14147	2.8125	5.14178
-86.14147	4.21875	5.08163
-86.14147	5.625	5.00771
-86.14147	7.03125	4.95554
-86.14147	8.4375	4.89688
-86.14147	9.84375	4.85344
-86.14147	11.25	4.80229
-86.14147	12.65625	4.75344
-86.14147	14.0625	4.70214
-86.14147	15.46875	4.65372
-86.14147	16.875	4.60153
-86.14147	18.28125	4.55474
-86.14147	19.6875	4.50499
-86.14147	21.09375	4.46397
-86.14147	22.5	4.41219
-86.14147	23.90625	4.3686
-86.14147	25.3125	4.31697
-86.14147	26.71875	4.27681
-86.14147	28.125	4.23347
-86.14147	29.53125	4.1956
-86.14147	30.9375	4.15181
-86.14147	32.34375	4.11406
-86.14147	33.75	4.07226
-86.14147	35.15625	4.0322
-86.14147	36.5625	3.98967
-86.14147	37.96875	3.95709
-86.14147	39.375	3.91273
-86.14147	40.78125	3.86373
-86.14147	42.1875	3.82167
-86.14147	43.59375	3.78437
-86.14147	45	3.73797
-86.14147	46.40625	3.69651
-86.14147	47.8125	3.66715
-86.14147	49.21875	3.63019
-86.14147	50.625	3.58814
-86.14147	52.03125	3.56588
-86.14147	53.4375	3.53714
-86.14147	54.84375	3.50762
-86.14147	56.25	3.49077
-86.14147	57.65625	3.46983
-86.14147	59.0625	3.44412
-86.14147	60.46875	3.42741
-86.14147	61.875	3.41617
-86.14147	63.28125	3.40212
-86.14147	64.6875	3.39245
-86.14147	66.09375	3.38549
-86.14147	67.5	3.37448
-86.14147	68.90625	3.36659
-86.14147	70.3125	3.36595
-86.14147	71.71875	3.36582
-86.14147	73.125	3.37173
-86.14147	74.53125	3.36898
-86.14147	75.9375	3.37104
-86.14147	77.34375	3.37905
-86.14147	78.75	3.38053
-86.14147	80.15625	3.3806
-86.14147	81.5625	3.38983
-86.14147	82.96875	3.40009
-86.14147	84.375	3.40893
-86.14147	85.78125	3.41095
-86.14147	87.1875	3.41945
-86.14147	88.59375	3.42733
-86.14147	90	3.42913
