GID_LAT,GID_LON,mean_1870-1999,mean_1995-1999,mean_2015-2030,abs_diff_1995-1999_1870-1999,prct_abs_diff_1995-1999_1870-1999,abs_diff_2015-2030_1870-1999,prct_abs_diff_2015-2030_1870-1999
-13.30729,-64.6875,117.343,119.634,125.934,2.291,1.9524,8.591,7.32127
-13.30729,-63.28125,108.36,110.765,117.655,2.405,2.21945,9.295,8.57789
-13.30729,-61.875,90.7066,92.5124,99.1187,1.8058,1.99081,8.4121,9.27397
-13.30729,-60.46875,116.406,119.103,121.316,2.697,2.31689,4.91,4.218
-13.30729,-59.0625,121.086,122.949,124.869,1.863,1.53858,3.783,3.12423
-13.30729,-57.65625,112.968,113.863,116.683,0.895,0.79226,3.715,3.28854
-13.30729,-56.25,122.809,125.241,123.753,2.432,1.98031,0.944,0.768673
-13.30729,-54.84375,133.51,133.91,134.338,0.4,0.299603,0.828,0.620178
-13.30729,-53.4375,127.717,128.468,127.762,0.751,0.588019,0.045,0.0352342
-13.30729,-52.03125,119.29,115.446,117.244,3.844,3.2224,2.046,1.71515
-13.30729,-50.625,129.319,123.526,124.6,5.793,4.47962,4.719,3.64912
-13.30729,-49.21875,125.087,120.54,122.324,4.547,3.63507,2.763,2.20886
-13.30729,-47.8125,104.713,101.188,99.9301,3.525,3.36634,4.7829,4.56763
-13.30729,-46.40625,93.1879,89.3661,89.7982,3.8218,4.10118,3.3897,3.63749
-13.30729,-45,80.0996,77.1555,76.4568,2.9441,3.67555,3.6428,4.54784
-13.30729,-43.59375,62.6371,58.8191,57.6711,3.818,6.09543,4.966,7.92821
-13.30729,-42.1875,49.1209,46.012,44.8062,3.1089,6.32908,4.3147,8.78384
-13.30729,-40.78125,46.0466,43.3141,41.8414,2.7325,5.93421,4.2052,9.13249
-13.30729,-39.375,67.4779,62.6817,58.0224,4.7962,7.10781,9.4555,14.0127
-13.30729,-37.96875,103.093,93.44,85.2018,9.653,9.36339,17.8912,17.3544
-13.30729,-36.5625,89.968,79.9743,72.4601,9.9937,11.1081,17.5079,19.4601
-13.30729,-35.15625,70.5484,62.15,55.2482,8.3984,11.9045,15.3002,21.6875
-13.30729,-33.75,61.7416,53.3291,47.8665,8.4125,13.6253,13.8751,22.4729
-13.30729,-32.34375,54.407,46.8683,42.4248,7.5387,13.8561,11.9822,22.0233
-13.30729,-30.9375,45.0307,38.7813,35.3066,6.2494,13.8781,9.7241,21.5944
-13.30729,-29.53125,39.3739,34.6881,31.2308,4.6858,11.9008,8.1431,20.6815
-13.30729,-28.125,35.7725,31.9361,29.2637,3.8364,10.7244,6.5088,18.195
-13.30729,-26.71875,30.704,27.5182,25.7272,3.1858,10.3758,4.9768,16.209
-13.30729,-25.3125,26.666,24.2944,23.0272,2.3716,8.89372,3.6388,13.6458
-13.30729,-23.90625,24.5763,22.6555,21.8867,1.9208,7.81566,2.6896,10.9439
-13.30729,-22.5,21.8609,20.4146,19.9995,1.4463,6.61592,1.8614,8.51475
-13.30729,-21.09375,19.3485,18.003,18.0608,1.3455,6.95403,1.2877,6.6553
-13.30729,-19.6875,18.1698,17.0263,17.3235,1.1435,6.29341,0.8463,4.65773
-13.30729,-18.28125,16.5518,15.5199,15.868,1.0319,6.23437,0.6838,4.13127
-13.30729,-16.875,14.5666,13.6392,14.0607,0.9274,6.36662,0.5059,3.47301
-13.30729,-15.46875,13.7074,12.9915,13.3627,0.7159,5.22273,0.3447,2.5147
-13.30729,-14.0625,13.1551,12.8792,12.8386,0.2759,2.09729,0.3165,2.40591
-13.30729,-12.65625,11.9241,11.732,11.4818,0.1921,1.61102,0.4423,3.70929
-13.30729,-11.25,11.1797,10.9011,10.9233,0.2786,2.49202,0.2564,2.29344
-13.30729,-9.84375,11.2266,11.0838,11.2188,0.1428,1.27198,0.0078,0.0694778
-13.30729,-8.4375,10.8852,10.6407,10.8869,0.2445,2.24617,0.0017,0.0156175
-13.30729,-7.03125,10.2248,10.0922,10.245,0.1326,1.29685,0.0202,0.197559
-13.30729,-5.625,10.2344,10.418,10.3877,0.1836,1.79395,0.1533,1.49789
-13.30729,-4.21875,10.3865,10.6722,10.5141,0.2857,2.75069,0.1276,1.22852
-13.30729,-2.8125,10.3319,10.698,10.146,0.3661,3.54339,0.1859,1.79928
-13.30729,-1.40625,10.8857,11.2659,10.7704,0.3802,3.49266,0.1153,1.05919
-11.90652,0,18.353,19.3651,18.5268,1.0121,5.51463,0.1738,0.946984
-11.90652,1.40625,18.7354,20.0105,19.1243,1.2751,6.80583,0.3889,2.07575
-11.90652,2.8125,19.6057,21.6215,20.5495,2.0158,10.2817,0.9438,4.81391
-11.90652,4.21875,24.8402,27.7242,26.6761,2.884,11.6102,1.8359,7.39084
-11.90652,5.625,34.238,37.4998,36.1425,3.2618,9.52684,1.9045,5.56253
-11.90652,7.03125,46.2871,49.6142,48.4928,3.3271,7.18796,2.2057,4.76526
-11.90652,8.4375,69.3515,73.0078,71.7534,3.6563,5.27213,2.4019,3.46337
-11.90652,9.84375,104.706,109.04,104.516,4.334,4.13921,0.19,0.18146
-11.90652,11.25,129.083,131.978,129.163,2.895,2.24274,0.08,0.0619756
-11.90652,12.65625,134.86,135.276,137.524,0.416,0.308468,2.664,1.97538
-11.90652,14.0625,143.006,146.15,151.589,3.144,2.19851,8.583,6.00185
-11.90652,15.46875,133.264,136.222,137.912,2.958,2.21965,4.648,3.48781
-11.90652,16.875,117.355,117.925,119.951,0.57,0.485706,2.596,2.21209
-11.90652,18.28125,121.979,123.417,123.316,1.438,1.17889,1.337,1.09609
-11.90652,19.6875,140.421,141.683,142.943,1.262,0.898726,2.522,1.79603
-11.90652,21.09375,133.182,138.162,138.385,4.98,3.73924,5.203,3.90668
-11.90652,22.5,122.428,128.627,129.722,6.199,5.06338,7.294,5.95779
-11.90652,23.90625,117.032,122.164,123.455,5.132,4.38513,6.423,5.48824
-11.90652,25.3125,103.557,106.672,108.533,3.115,3.00801,4.976,4.80508
-11.90652,26.71875,92.716,95.8366,96.4382,3.1206,3.36576,3.7222,4.01463
-11.90652,28.125,93.1759,96.3092,97.4029,3.1333,3.36278,4.227,4.53658
-11.90652,29.53125,90.7941,93.0701,94.7479,2.276,2.50677,3.9538,4.35469
-11.90652,30.9375,87.2787,89.5873,91.6028,2.3086,2.64509,4.3241,4.95436
-11.90652,32.34375,83.3102,84.204,88.2283,0.8938,1.07286,4.9181,5.90336
-11.90652,33.75,87.9044,88.6593,93.7392,0.7549,0.858774,5.8348,6.63767
-11.90652,35.15625,86.0024,86.7468,90.4419,0.7444,0.865557,4.4395,5.16207
-11.90652,36.5625,81.0424,83.396,84.1885,2.3536,2.90416,3.1461,3.88204
-11.90652,37.96875,77.4785,80.821,78.7029,3.3425,4.3141,1.2244,1.58031
-11.90652,39.375,73.6149,75.8504,74.1396,2.2355,3.03675,0.5247,0.712763
-11.90652,40.78125,122.478,124.644,123.277,2.166,1.76848,0.799,0.652362
-11.90652,42.1875,161.77,161.648,161.838,0.122,0.0754157,0.068,0.042035
-11.90652,43.59375,160.114,161.928,159.242,1.814,1.13294,0.872,0.544612
-11.90652,45,135.883,138.689,133.936,2.806,2.06501,1.947,1.43285
-11.90652,46.40625,112.654,114.693,110.3,2.039,1.80997,2.354,2.08958
-11.90652,47.8125,103.79,106.113,102.03,2.323,2.23817,1.76,1.69573
-11.90652,49.21875,108.116,110.79,106.117,2.674,2.47327,1.999,1.84894
-11.90652,50.625,146.379,148.399,145.214,2.02,1.37998,1.165,0.795879
-11.90652,52.03125,158.791,161.726,160.226,2.935,1.84834,1.435,0.903704
-11.90652,53.4375,161.537,165.447,165.289,3.91,2.4205,3.752,2.32269
-11.90652,54.84375,157.677,161.39,162.877,3.713,2.35481,5.2,3.29788
-11.90652,56.25,153.616,157.916,159.764,4.3,2.79919,6.148,4.00219
-11.90652,57.65625,150.921,155.132,156.909,4.211,2.7902,5.988,3.96764
-11.90652,59.0625,151.105,155.395,156.922,4.29,2.83909,5.817,3.84964
-11.90652,60.46875,150.03,155.176,156.17,5.146,3.42998,6.14,4.09251
-11.90652,61.875,147.521,152.79,153.297,5.269,3.57169,5.776,3.91537
-11.90652,63.28125,145.728,151.572,151.621,5.844,4.01021,5.893,4.04384
-11.90652,64.6875,141.545,147.758,147.976,6.213,4.38942,6.431,4.54343
-11.90652,66.09375,137.131,142.262,144.668,5.131,3.74168,7.537,5.4962
-11.90652,67.5,138.255,142.195,146.876,3.94,2.84981,8.621,6.23558
-11.90652,68.90625,138.758,142.027,147.238,3.269,2.3559,8.48,6.11136
-11.90652,70.3125,133.827,136.474,141.272,2.647,1.97793,7.445,5.56315
-11.90652,71.71875,129.271,132.277,136.166,3.006,2.32535,6.895,5.33376
-11.90652,73.125,126.086,129.217,133.066,3.131,2.48323,6.98,5.5359
-11.90652,74.53125,121.748,126.531,128.527,4.783,3.92861,6.779,5.56806
-11.90652,75.9375,117.287,122.981,123.653,5.694,4.85476,6.366,5.42771
-11.90652,77.34375,111.482,116.616,116.694,5.134,4.60523,5.212,4.67519
-11.90652,78.75,104.419,110.211,109.248,5.792,5.54688,4.829,4.62464
-11.90652,80.15625,99.287,105.547,103.99,6.26,6.30495,4.703,4.73677
-11.90652,81.5625,94.8893,100.918,99.7148,6.0287,6.3534,4.8255,5.0854
-11.90652,82.96875,89.5215,95.6079,94.0166,6.0864,6.79881,4.4951,5.02125
-11.90652,84.375,85.9161,92.9932,89.0344,7.0771,8.23722,3.1183,3.62947
-11.90652,85.78125,83.2033,90.3951,85.7505,7.1918,8.64365,2.5472,3.06142
-11.90652,87.1875,80.2523,86.9828,83.1591,6.7305,8.38668,2.9068,3.62208
-11.90652,88.59375,80.1864,87.1949,83.8032,7.0085,8.74026,3.6168,4.51049
-11.90652,90,82.3818,90.0686,86.2518,7.6868,9.3307,3.87,4.69764
-11.90652,91.40625,84.1989,92.5784,88.6343,8.3795,9.95203,4.4354,5.26776
-11.90652,92.8125,88.3254,96.4009,93.1169,8.0755,9.1429,4.7915,5.42483
-11.90652,94.21875,94.6619,101.82,99.4219,7.1581,7.56175,4.76,5.02842
-11.90652,95.625,101.063,107.914,105.852,6.851,6.77894,4.789,4.73863
-11.90652,97.03125,110.354,116.677,115.564,6.323,5.72974,5.21,4.72117
-11.90652,98.4375,122.414,128.678,126.863,6.264,5.11706,4.449,3.63439
-11.90652,99.84375,132.152,136.616,134.424,4.464,3.37793,2.272,1.71923
-11.90652,101.25,142.974,145.95,142.38,2.976,2.0815,0.594,0.41546
-11.90652,102.65625,156.953,159.532,154.196,2.579,1.64317,2.757,1.75658
-11.90652,104.0625,167.909,170.966,162.223,3.057,1.82063,5.686,3.38636
-11.90652,105.46875,176.635,179.594,168.392,2.959,1.67521,8.243,4.66669
-11.90652,106.875,187.043,189.649,177.175,2.606,1.39326,9.868,5.27579
-11.90652,108.28125,194.126,196.914,183.985,2.788,1.43618,10.141,5.22393
-11.90652,109.6875,195.952,198.786,185.259,2.834,1.44627,10.693,5.45695
-11.90652,111.09375,196.515,201.228,188.447,4.713,2.39829,8.068,4.10554
-11.90652,112.5,195.161,200.721,191.166,5.56,2.84893,3.995,2.04703
-11.90652,113.90625,191.755,198.562,191.805,6.807,3.54984,0.05,0.0260749
-11.90652,115.3125,188.038,195.154,191.76,7.116,3.78434,3.722,1.97939
-11.90652,116.71875,179.237,186.915,186.481,7.678,4.28371,7.244,4.04158
-11.90652,118.125,171.803,179.389,181.323,7.586,4.41552,9.52,5.54123
-11.90652,119.53125,170.892,179.013,181.258,8.121,4.75212,10.366,6.06582
-11.90652,120.9375,167.467,175.327,176.798,7.86,4.69346,9.331,5.57184
-11.90652,122.34375,161.697,166.997,168.97,5.3,3.27774,7.273,4.49792
-11.90652,123.75,160.396,163.277,167.098,2.881,1.79618,6.702,4.17841
-11.90652,125.15625,157.619,159.961,164.255,2.342,1.48586,6.636,4.21015
-11.90652,126.5625,149.631,150.652,155.411,1.021,0.682345,5.78,3.86284
-11.90652,127.96875,148.219,148.722,153.924,0.503,0.339363,5.705,3.84903
-11.90652,129.375,165.068,166.693,171.564,1.625,0.984443,6.496,3.93535
-11.90652,130.78125,147.123,149.277,157.073,2.154,1.46408,9.95,6.76305
-11.90652,132.1875,108.096,109.716,114.239,1.62,1.49867,6.143,5.68291
-11.90652,133.59375,126.249,127.694,133.481,1.445,1.14456,7.232,5.72836
-11.90652,135,141.818,144.11,146.206,2.292,1.61616,4.388,3.09411
-11.90652,136.40625,156.345,160.07,160.316,3.725,2.38255,3.971,2.5399
-11.90652,137.8125,151.72,155.193,154.287,3.473,2.28909,2.567,1.69193
-11.90652,139.21875,131.541,134.06,134.416,2.519,1.91499,2.875,2.18563
-11.90652,140.625,119.88,123.524,123.856,3.644,3.03971,3.976,3.31665
-11.90652,142.03125,113.119,117.415,117.904,4.296,3.79777,4.785,4.23006
-11.90652,143.4375,118.721,121.894,122.339,3.173,2.67265,3.618,3.04748
-11.90652,144.84375,114.712,116.74,119.322,2.028,1.76791,4.61,4.01876
-11.90652,146.25,120.13,122.051,124.714,1.921,1.5991,4.584,3.81587
-11.90652,147.65625,134.25,135.465,140.264,1.215,0.905028,6.014,4.4797
-11.90652,149.0625,142.593,143.351,149.546,0.758,0.531583,6.953,4.87612
-11.90652,150.46875,148.408,150.547,156.37,2.139,1.4413,7.962,5.36494
-11.90652,151.875,155.368,160.974,163.986,5.606,3.60821,8.618,5.54683
-11.90652,153.28125,164.609,171.358,172.773,6.749,4.10002,8.164,4.95963
-11.90652,154.6875,170.069,176.088,177.257,6.019,3.53915,7.188,4.22652
-11.90652,156.09375,169.205,174.287,177.055,5.082,3.00346,7.85,4.63934
-11.90652,157.5,171.456,176.514,180.708,5.058,2.95003,9.252,5.39614
-11.90652,158.90625,175.873,181.177,184.901,5.304,3.01581,9.028,5.13325
-11.90652,160.3125,177.59,184.96,186.681,7.37,4.15001,9.091,5.11909
-11.90652,161.71875,182.197,192.114,191.503,9.917,5.44301,9.306,5.10766
-11.90652,163.125,190.188,200.74,198.57,10.552,5.54819,8.382,4.40722
-11.90652,164.53125,193.845,203.553,202.227,9.708,5.00813,8.382,4.32407
-11.90652,165.9375,193.85,203.827,203.165,9.977,5.14676,9.315,4.80526
-11.90652,167.34375,196.303,205.441,206.753,9.138,4.65505,10.45,5.3234
-11.90652,168.75,200.065,208.713,210.845,8.648,4.3226,10.78,5.38825
-11.90652,170.15625,200.709,209.595,211.189,8.886,4.42731,10.48,5.22149
-11.90652,171.5625,201.71,209.84,211.62,8.13,4.03054,9.91,4.91299
-11.90652,172.96875,205.952,211.285,216.716,5.333,2.58944,10.764,5.22646
-11.90652,174.375,209.901,213.596,222.186,3.695,1.76035,12.285,5.85276
-11.90652,175.78125,209.939,214.408,224.654,4.469,2.12871,14.715,7.00918
-11.90652,177.1875,210.499,217.451,226.043,6.952,3.30263,15.544,7.38436
-11.90652,178.59375,214.855,223.145,230.384,8.29,3.85842,15.529,7.22767
-11.90652,180,219.274,227.545,235.506,8.271,3.77199,16.232,7.40261
-11.90652,-178.59375,221.112,228.559,236.332,7.447,3.36798,15.22,6.88339
-11.90652,-177.1875,223.647,230.388,236.903,6.741,3.01412,13.256,5.9272
-11.90652,-175.78125,226.262,232.266,239.187,6.004,2.65356,12.925,5.7124
-11.90652,-174.375,227.198,234.655,239.417,7.457,3.28216,12.219,5.37813
-11.90652,-172.96875,229.519,236.639,241.374,7.12,3.10214,11.855,5.16515
-11.90652,-171.5625,235.304,241.412,247.178,6.108,2.59579,11.874,5.04624
-11.90652,-170.15625,239.005,245.063,248.832,6.058,2.53468,9.827,4.11163
-11.90652,-168.75,239.882,245.37,248.418,5.488,2.28779,8.536,3.55842
-11.90652,-167.34375,245.042,250.502,252.555,5.46,2.22819,7.513,3.06601
-11.90652,-165.9375,253.568,259.126,258.992,5.558,2.19192,5.424,2.13907
-11.90652,-164.53125,257.29,263.006,259.359,5.716,2.22162,2.069,0.804151
-11.90652,-163.125,260.072,263.912,257.91,3.84,1.47651,2.162,0.831308
-11.90652,-161.71875,268.172,269.896,264.804,1.724,0.642871,3.368,1.25591
-11.90652,-160.3125,276.37,278.392,270.494,2.022,0.731628,5.876,2.12614
-11.90652,-158.90625,279.423,281.926,268.961,2.503,0.895775,10.462,3.74414
-11.90652,-157.5,284.296,284.482,271.926,0.186,0.0654248,12.37,4.3511
-11.90652,-156.09375,290.657,288.085,276.337,2.572,0.884892,14.32,4.92677
-11.90652,-154.6875,293.646,289.56,276.588,4.086,1.39147,17.058,5.80904
-11.90652,-153.28125,297.085,290.856,278.049,6.229,2.09671,19.036,6.40759
-11.90652,-151.875,301.418,292.048,282.25,9.37,3.10864,19.168,6.35928
-11.90652,-150.46875,299.502,287.312,278.511,12.19,4.07009,20.991,7.00863
-11.90652,-149.0625,296.38,280.733,273.45,15.647,5.27937,22.93,7.73669
-11.90652,-147.65625,297.763,281.785,274.903,15.978,5.36601,22.86,7.67725
-11.90652,-146.25,294.821,279.793,272.146,15.028,5.09733,22.675,7.69111
-11.90652,-144.84375,285.307,272.023,263.341,13.284,4.65604,21.966,7.69908
-11.90652,-143.4375,279.501,264.873,257.855,14.628,5.23361,21.646,7.74452
-11.90652,-142.03125,274.21,257.043,252.593,17.167,6.26053,21.617,7.88337
-11.90652,-140.625,263.904,245.807,242.554,18.097,6.85742,21.35,8.09006
-11.90652,-139.21875,250.105,233.306,229.993,16.799,6.71678,20.112,8.04142
-11.90652,-137.8125,235.539,218.638,216.865,16.901,7.17546,18.674,7.9282
-11.90652,-136.40625,222.231,204.25,203.703,17.981,8.09113,18.528,8.33727
-11.90652,-135,210.776,192.342,192.297,18.434,8.74578,18.479,8.76713
-11.90652,-133.59375,196.578,177.818,177.671,18.76,9.54329,18.907,9.61807
-11.90652,-132.1875,181.248,161.565,161.725,19.683,10.8597,19.523,10.7714
-11.90652,-130.78125,166.709,145.783,145.312,20.926,12.5524,21.397,12.8349
-11.90652,-129.375,151.044,130.97,128.589,20.074,13.2902,22.455,14.8665
-11.90652,-127.96875,135.058,115.229,111.169,19.829,14.6818,23.889,17.688
-11.90652,-126.5625,121.568,100.43,96.0341,21.138,17.3878,25.5339,21.0038
-11.90652,-125.15625,108.722,87.0628,82.9207,21.6592,19.9216,25.8013,23.7314
-11.90652,-123.75,95.4811,75.515,70.6961,19.9661,20.911,24.785,25.958
-11.90652,-122.34375,82.7785,64.5242,60.4423,18.2543,22.052,22.3362,26.9831
-11.90652,-120.9375,71.9111,55.3323,52.0445,16.5788,23.0546,19.8666,27.6266
-11.90652,-119.53125,61.9236,46.7818,44.0851,15.1418,24.4524,17.8385,28.8073
-11.90652,-118.125,52.7632,39.3248,36.9155,13.4384,25.4693,15.8477,30.0355
-11.90652,-116.71875,45.2087,33.9885,31.6665,11.2202,24.8187,13.5422,29.9549
-11.90652,-115.3125,38.9187,29.5902,27.284,9.3285,23.9692,11.6347,29.8949
-11.90652,-113.90625,32.512,24.9485,22.6995,7.5635,23.2637,9.8125,30.1812
-11.90652,-112.5,27.258,21.3651,19.2404,5.8929,21.619,8.0176,29.4138
-11.90652,-111.09375,23.7799,18.9225,17.163,4.8574,20.4265,6.6169,27.8256
-11.90652,-109.6875,20.4872,16.6208,15.1803,3.8664,18.8723,5.3069,25.9035
-11.90652,-108.28125,17.7066,15.0716,14.0633,2.635,14.8815,3.6433,20.5759
-11.90652,-106.875,16.2087,14.5849,13.5111,1.6238,10.0181,2.6976,16.6429
-11.90652,-105.46875,14.3043,13.0187,12.2158,1.2856,8.98751,2.0885,14.6005
-11.90652,-104.0625,12.4301,11.7073,11.0526,0.7228,5.81492,1.3775,11.082
-11.90652,-102.65625,11.8738,11.6664,10.8712,0.2074,1.7467,1.0026,8.4438
-11.90652,-101.25,11.1015,10.9979,10.111,0.1036,0.933207,0.9905,8.92222
-11.90652,-99.84375,9.99383,9.9208,9.18594,0.07303,0.730751,0.80789,8.08389
-11.90652,-98.4375,9.92923,10.0084,9.42444,0.07917,0.797343,0.50479,5.08388
-11.90652,-97.03125,9.97429,10.0877,9.50882,0.11341,1.13702,0.46547,4.6667
-11.90652,-95.625,9.1623,9.05677,8.69474,0.10553,1.15179,0.46756,5.10309
-11.90652,-94.21875,8.69049,8.54439,8.39054,0.1461,1.68115,0.29995,3.45147
-11.90652,-92.8125,8.78842,8.60132,8.59839,0.1871,2.12894,0.19003,2.16228
-11.90652,-91.40625,8.75497,8.63091,8.68811,0.12406,1.41702,0.06686,0.763681
-11.90652,-90,8.55213,8.42327,8.67785,0.12886,1.50676,0.12572,1.47004
-11.90652,-88.59375,8.61611,8.74087,8.76332,0.12476,1.44799,0.14721,1.70854
-11.90652,-87.1875,9.19452,9.58637,9.20932,0.39185,4.26178,0.0148,0.160965
-11.90652,-85.78125,10.0482,10.1602,10.0296,0.112,1.11463,0.0186,0.185108
-11.90652,-84.375,8.90999,8.93573,8.95642,0.02574,0.288889,0.04643,0.5211
-11.90652,-82.96875,9.13623,8.85322,8.88781,0.28301,3.09767,0.24842,2.71906
-11.90652,-81.5625,16.4885,15.9377,16.0775,0.5508,3.34051,0.411,2.49265
-11.90652,-80.15625,19.8013,19.6421,19.818,0.1592,0.803988,0.0167,0.0843379
-11.90652,-78.75,66.105,63.0396,61.3886,3.0654,4.63717,4.7164,7.13471
-11.90652,-77.34375,188.853,185.346,186.756,3.507,1.857,2.097,1.11039
-11.90652,-75.9375,174.17,177.718,184.689,3.548,2.03709,10.519,6.0395
-11.90652,-74.53125,126.938,129.426,137.544,2.488,1.96001,10.606,8.35526
-11.90652,-73.125,104.602,104.47,114.808,0.132,0.126193,10.206,9.75698
-11.90652,-71.71875,77.5742,78.2271,83.5317,0.6529,0.841646,5.9575,7.67974
-11.90652,-70.3125,40.0036,40.366,41.235,0.3624,0.905918,1.2314,3.07822
-11.90652,-68.90625,30.5521,31.7215,31.6117,1.1694,3.82756,1.0596,3.46817
-11.90652,-67.5,95.9293,92.5985,99.6645,3.3308,3.47214,3.7352,3.8937
-11.90652,-66.09375,126.242,129.337,132.492,3.095,2.45164,6.25,4.95081
-11.90652,-64.6875,108.16,109.557,116.579,1.397,1.29161,8.419,7.78384
-11.90652,-63.28125,113.321,116.709,121.064,3.388,2.98974,7.743,6.8328
-11.90652,-61.875,113.097,111.54,118.738,1.557,1.37669,5.641,4.98775
-11.90652,-60.46875,126.301,125.975,131.887,0.326,0.258114,5.586,4.42277
-11.90652,-59.0625,119.401,122.165,123.66,2.764,2.31489,4.259,3.56697
-11.90652,-57.65625,116.665,117.588,122.063,0.923,0.791154,5.398,4.62692
-11.90652,-56.25,120.796,120.688,124.18,0.108,0.0894069,3.384,2.80142
-11.90652,-54.84375,126.283,124.464,128.801,1.819,1.44042,2.518,1.99393
-11.90652,-53.4375,126.677,123.014,127.168,3.663,2.89161,0.491,0.3876
-11.90652,-52.03125,131.556,126.343,129.131,5.213,3.96257,2.425,1.84332
-11.90652,-50.625,140.333,135.023,134.161,5.31,3.78386,6.172,4.39811
-11.90652,-49.21875,142.301,139.491,137.906,2.81,1.97469,4.395,3.08852
-11.90652,-47.8125,126.276,124.359,120.01,1.917,1.5181,6.266,4.96215
-11.90652,-46.40625,109.969,106.926,105.286,3.043,2.76714,4.683,4.25847
-11.90652,-45,90.7641,87.377,86.5781,3.3871,3.73176,4.186,4.61196
-11.90652,-43.59375,72.7376,69.1516,66.4033,3.586,4.93005,6.3343,8.70843
-11.90652,-42.1875,60.3211,56.6087,53.5109,3.7124,6.1544,6.8102,11.2899
-11.90652,-40.78125,51.7554,47.6473,45.4209,4.1081,7.93753,6.3345,12.2393
-11.90652,-39.375,60.0863,54.8368,50.9272,5.2495,8.7366,9.1591,15.2432
-11.90652,-37.96875,98.5416,89.7335,81.376,8.8081,8.93846,17.1656,17.4196
-11.90652,-36.5625,103.369,92.6044,82.732,10.7646,10.4138,20.637,19.9644
-11.90652,-35.15625,89.817,79.6877,70.4552,10.1293,11.2777,19.3618,21.5569
-11.90652,-33.75,81.2624,70.8858,62.2557,10.3766,12.7693,19.0067,23.3893
-11.90652,-32.34375,71.597,62.455,54.6331,9.142,12.7687,16.9639,23.6936
-11.90652,-30.9375,61.8855,54.2956,47.13,7.5899,12.2644,14.7555,23.8432
-11.90652,-29.53125,55.7458,48.958,42.308,6.7878,12.1763,13.4378,24.1055
-11.90652,-28.125,50.6175,44.5377,39.1184,6.0798,12.0113,11.4991,22.7176
-11.90652,-26.71875,44.2184,39.4099,34.8475,4.8085,10.8744,9.3709,21.1923
-11.90652,-25.3125,39.2917,35.3823,31.7524,3.9094,9.94968,7.5393,19.188
-11.90652,-23.90625,35.3361,31.8802,29.4562,3.4559,9.78008,5.8799,16.6399
-11.90652,-22.5,31.0288,28.3092,26.5516,2.7196,8.76476,4.4772,14.4292
-11.90652,-21.09375,27.6821,25.5079,24.2476,2.1742,7.85417,3.4345,12.4069
-11.90652,-19.6875,24.9503,23.1987,22.2876,1.7516,7.02036,2.6627,10.672
-11.90652,-18.28125,21.6001,20.1417,19.5067,1.4584,6.75182,2.0934,9.69162
-11.90652,-16.875,19.2792,17.8839,17.7506,1.3953,7.23733,1.5286,7.92875
-11.90652,-15.46875,18.4865,17.3244,17.344,1.1621,6.28621,1.1425,6.18019
-11.90652,-14.0625,16.9608,16.2445,15.7758,0.7163,4.22327,1.185,6.9867
-11.90652,-12.65625,15.1555,14.6884,14.0224,0.4671,3.08205,1.1331,7.47649
-11.90652,-11.25,14.9427,14.7925,14.2249,0.1502,1.00517,0.7178,4.80368
-11.90652,-9.84375,15.2481,15.1259,14.8145,0.1222,0.801411,0.4336,2.84363
-11.90652,-8.4375,14.5717,14.2494,14.2327,0.3223,2.21182,0.339,2.32643
-11.90652,-7.03125,14.1886,14.0141,13.9776,0.1745,1.22986,0.211,1.48711
-11.90652,-5.625,14.9608,15.2733,14.7853,0.3125,2.08879,0.1755,1.17307
-11.90652,-4.21875,15.6055,16.1938,15.006,0.5883,3.76982,0.5995,3.84159
-11.90652,-2.8125,15.877,16.6214,15.0441,0.7444,4.68854,0.8329,5.24595
-11.90652,-1.40625,16.8974,17.8186,16.4456,0.9212,5.45173,0.4518,2.67378
-10.50576,0,31.6373,33.3536,31.0859,1.7163,5.42493,0.5514,1.74288
-10.50576,1.40625,31.9457,33.9602,31.8228,2.0145,6.30601,0.1229,0.384715
-10.50576,2.8125,34.9431,37.5836,36.001,2.6405,7.55657,1.0579,3.02749
-10.50576,4.21875,42.5211,46.1608,44.9315,3.6397,8.55975,2.4104,5.66872
-10.50576,5.625,52.4618,56.5231,54.3297,4.0613,7.74144,1.8679,3.5605
-10.50576,7.03125,64.9021,68.6145,66.1413,3.7124,5.72,1.2392,1.90934
-10.50576,8.4375,82.2552,87.0958,83.6753,4.8406,5.88486,1.4201,1.72646
-10.50576,9.84375,108.231,112.672,107.175,4.441,4.10326,1.056,0.975691
-10.50576,11.25,127.639,128.654,124.419,1.015,0.795211,3.22,2.52274
-10.50576,12.65625,130.668,127.441,128.509,3.227,2.46962,2.159,1.65228
-10.50576,14.0625,141.253,140.276,143.827,0.977,0.691667,2.574,1.82226
-10.50576,15.46875,129.431,131.545,135.86,2.114,1.6333,6.429,4.96713
-10.50576,16.875,116.65,117.652,119.15,1.002,0.85898,2.5,2.14316
-10.50576,18.28125,119.789,121.418,120.329,1.629,1.35989,0.54,0.450793
-10.50576,19.6875,136.402,140.387,139.274,3.985,2.92151,2.872,2.10554
-10.50576,21.09375,134.011,141.094,139.292,7.083,5.28539,5.281,3.94072
-10.50576,22.5,124.363,132.654,130.288,8.291,6.66677,5.925,4.76428
-10.50576,23.90625,120.302,127.141,126.525,6.839,5.68486,6.223,5.17282
-10.50576,25.3125,113.655,118.242,119.175,4.587,4.0359,5.52,4.8568
