GID_LAT	GID_LON	mean
-87.5387	45	224.367
-87.5387	46.40625	224.273
-87.5387	47.8125	224.188
-87.5387	49.21875	224.094
-87.5387	50.625	224.008
-87.5387	52.03125	223.926
-87.5387	53.4375	223.839
-87.5387	54.84375	223.752
-87.5387	56.25	223.674
-87.5387	57.65625	223.59
-87.5387	59.0625	223.521
-87.5387	60.46875	223.429
-87.5387	61.875	223.362
-87.5387	63.28125	223.275
-87.5387	64.6875	223.219
-87.5387	66.09375	223.14
-87.5387	67.5	223.071
-87.5387	68.90625	223.004
-87.5387	70.3125	222.949
-87.5387	71.71875	222.883
-87.5387	73.125	222.82
-87.5387	74.53125	222.767
-87.5387	75.9375	222.723
-87.5387	77.34375	222.669
-87.5387	78.75	222.631
-87.5387	80.15625	222.59
-87.5387	81.5625	222.563
-87.5387	82.96875	222.531
-87.5387	84.375	222.514
-87.5387	85.78125	222.498
-87.5387	87.1875	222.485
-87.5387	88.59375	222.48
-87.5387	90	222.491
-87.5387	91.40625	222.491
-87.5387	92.8125	222.516
-87.5387	94.21875	222.54
-87.5387	95.625	222.578
-87.5387	97.03125	222.613
-87.5387	98.4375	222.668
-87.5387	99.84375	222.731
-87.5387	101.25	222.802
-87.5387	102.65625	222.872
-87.5387	104.0625	222.964
-87.5387	105.46875	223.059
-87.5387	106.875	223.163
-87.5387	108.28125	223.278
-87.5387	109.6875	223.405
-87.5387	111.09375	223.536
-87.5387	112.5	223.684
-87.5387	113.90625	223.837
-87.5387	115.3125	224.002
-87.5387	116.71875	224.174
-87.5387	118.125	224.347
-87.5387	119.53125	224.536
-87.5387	120.9375	224.727
-87.5387	122.34375	224.92
-87.5387	123.75	225.125
-87.5387	125.15625	225.324
-87.5387	126.5625	225.547
-87.5387	127.96875	225.758
-87.5387	129.375	225.975
-87.5387	130.78125	226.199
-87.5387	132.1875	226.429
-87.5387	133.59375	226.648
-87.5387	135	226.872
-87.5387	136.40625	227.098
-87.5387	137.8125	227.336
-87.5387	139.21875	227.559
-87.5387	140.625	227.793
-87.5387	142.03125	228.018
-87.5387	143.4375	228.245
-87.5387	144.84375	228.475
-87.5387	146.25	228.701
-87.5387	147.65625	228.931
-87.5387	149.0625	229.151
-87.5387	150.46875	229.38
-87.5387	151.875	229.601
-87.5387	153.28125	229.823
-87.5387	154.6875	230.049
-87.5387	156.09375	230.263
-87.5387	157.5	230.476
-87.5387	158.90625	230.698
-87.5387	160.3125	230.911
-87.5387	161.71875	231.119
-87.5387	163.125	231.328
-87.5387	164.53125	231.54
-87.5387	165.9375	231.743
-87.5387	167.34375	231.942
-87.5387	168.75	232.14
-87.5387	170.15625	232.341
-87.5387	171.5625	232.529
-87.5387	172.96875	232.714
-87.5387	174.375	232.893
-87.5387	175.78125	233.075
-87.5387	177.1875	233.248
-87.5387	178.59375	233.414
-87.5387	180	233.578
-87.5387	-178.59375	233.734
-87.5387	-177.1875	233.885
-87.5387	-175.78125	234.027
-87.5387	-174.375	234.165
-87.5387	-172.96875	234.3
-87.5387	-171.5625	234.423
-87.5387	-170.15625	234.542
-87.5387	-168.75	234.651
-87.5387	-167.34375	234.757
-87.5387	-165.9375	234.854
-87.5387	-164.53125	234.945
-87.5387	-163.125	235.023
-87.5387	-161.71875	235.096
-87.5387	-160.3125	235.165
-87.5387	-158.90625	235.223
-87.5387	-157.5	235.275
-87.5387	-156.09375	235.318
-87.5387	-154.6875	235.355
-87.5387	-153.28125	235.382
-87.5387	-151.875	235.401
-87.5387	-150.46875	235.412
-87.5387	-149.0625	235.423
-87.5387	-147.65625	235.421
-87.5387	-146.25	235.408
-87.5387	-144.84375	235.394
-87.5387	-143.4375	235.371
-87.5387	-142.03125	235.344
-87.5387	-140.625	235.306
-87.5387	-139.21875	235.267
-87.5387	-137.8125	235.222
-87.5387	-136.40625	235.171
-87.5387	-135	235.117
-87.5387	-133.59375	235.05
-87.5387	-132.1875	234.985
-87.5387	-130.78125	234.918
-87.5387	-129.375	234.842
-87.5387	-127.96875	234.766
-87.5387	-126.5625	234.685
-87.5387	-125.15625	234.607
-87.5387	-123.75	234.528
-87.5387	-122.34375	234.449
-87.5387	-120.9375	234.367
-87.5387	-119.53125	234.281
-87.5387	-118.125	234.196
-87.5387	-116.71875	234.12
-87.5387	-115.3125	234.042
-87.5387	-113.90625	233.967
-87.5387	-112.5	233.891
-87.5387	-111.09375	233.823
-87.5387	-109.6875	233.758
-87.5387	-108.28125	233.699
-87.5387	-106.875	233.637
-87.5387	-105.46875	233.589
-87.5387	-104.0625	233.542
-87.5387	-102.65625	233.501
-87.5387	-101.25	233.459
-87.5387	-99.84375	233.425
-87.5387	-98.4375	233.398
-87.5387	-97.03125	233.377
-87.5387	-95.625	233.359
-87.5387	-94.21875	233.337
-87.5387	-92.8125	233.324
-87.5387	-91.40625	233.315
-87.5387	-90	233.308
-87.5387	-88.59375	233.309
-87.5387	-87.1875	233.307
-87.5387	-85.78125	233.301
-87.5387	-84.375	233.308
-87.5387	-82.96875	233.312
-87.5387	-81.5625	233.313
-87.5387	-80.15625	233.309
-87.5387	-78.75	233.312
-87.5387	-77.34375	233.31
-87.5387	-75.9375	233.304
-87.5387	-74.53125	233.301
-87.5387	-73.125	233.296
-87.5387	-71.71875	233.281
-87.5387	-70.3125	233.266
-87.5387	-68.90625	233.244
-87.5387	-67.5	233.218
-87.5387	-66.09375	233.188
-87.5387	-64.6875	233.157
-87.5387	-63.28125	233.115
-87.5387	-61.875	233.077
-87.5387	-60.46875	233.027
-87.5387	-59.0625	232.971
-87.5387	-57.65625	232.916
-87.5387	-56.25	232.854
-87.5387	-54.84375	232.784
-87.5387	-53.4375	232.708
-87.5387	-52.03125	232.635
-87.5387	-50.625	232.553
-87.5387	-49.21875	232.467
-87.5387	-47.8125	232.375
-87.5387	-46.40625	232.279
-87.5387	-45	232.183
-87.5387	-43.59375	232.08
-87.5387	-42.1875	231.972
-87.5387	-40.78125	231.864
-87.5387	-39.375	231.752
-87.5387	-37.96875	231.635
-87.5387	-36.5625	231.517
-87.5387	-35.15625	231.394
-87.5387	-33.75	231.27
-87.5387	-32.34375	231.146
-87.5387	-30.9375	231.016
-87.5387	-29.53125	230.886
-87.5387	-28.125	230.754
-87.5387	-26.71875	230.623
-87.5387	-25.3125	230.488
-87.5387	-23.90625	230.351
-87.5387	-22.5	230.218
-87.5387	-21.09375	230.082
-87.5387	-19.6875	229.945
-87.5387	-18.28125	229.808
-87.5387	-16.875	229.667
-87.5387	-15.46875	229.531
-87.5387	-14.0625	229.391
-87.5387	-12.65625	229.255
-87.5387	-11.25	229.118
-87.5387	-9.84375	228.981
-87.5387	-8.4375	228.84
-87.5387	-7.03125	228.705
-87.5387	-5.625	228.568
-87.5387	-4.21875	228.428
-87.5387	-2.8125	228.287
-87.5387	-1.40625	228.153
-86.14147	0	229.11
-86.14147	1.40625	228.883
-86.14147	2.8125	228.665
-86.14147	4.21875	228.452
-86.14147	5.625	228.25
-86.14147	7.03125	228.047
-86.14147	8.4375	227.85
-86.14147	9.84375	227.663
-86.14147	11.25	227.477
-86.14147	12.65625	227.3
-86.14147	14.0625	227.122
-86.14147	15.46875	226.959
-86.14147	16.875	226.793
-86.14147	18.28125	226.641
-86.14147	19.6875	226.484
-86.14147	21.09375	226.336
-86.14147	22.5	226.198
-86.14147	23.90625	226.059
-86.14147	25.3125	225.92
-86.14147	26.71875	225.785
-86.14147	28.125	225.647
-86.14147	29.53125	225.512
-86.14147	30.9375	225.389
-86.14147	32.34375	225.257
-86.14147	33.75	225.141
-86.14147	35.15625	225.021
-86.14147	36.5625	224.903
-86.14147	37.96875	224.789
-86.14147	39.375	224.67
-86.14147	40.78125	224.561
-86.14147	42.1875	224.448
-86.14147	43.59375	224.34
-86.14147	45	224.224
-86.14147	46.40625	224.129
-86.14147	47.8125	224.014
-86.14147	49.21875	223.912
-86.14147	50.625	223.806
-86.14147	52.03125	223.715
-86.14147	53.4375	223.607
-86.14147	54.84375	223.512
-86.14147	56.25	223.415
-86.14147	57.65625	223.332
-86.14147	59.0625	223.235
-86.14147	60.46875	223.152
-86.14147	61.875	223.056
-86.14147	63.28125	222.981
-86.14147	64.6875	222.894
-86.14147	66.09375	222.813
-86.14147	67.5	222.736
-86.14147	68.90625	222.657
-86.14147	70.3125	222.58
-86.14147	71.71875	222.509
-86.14147	73.125	222.438
-86.14147	74.53125	222.37
-86.14147	75.9375	222.304
-86.14147	77.34375	222.238
-86.14147	78.75	222.19
-86.14147	80.15625	222.128
-86.14147	81.5625	222.077
-86.14147	82.96875	222.03
-86.14147	84.375	221.984
-86.14147	85.78125	221.942
-86.14147	87.1875	221.908
-86.14147	88.59375	221.882
-86.14147	90	221.865
-86.14147	91.40625	221.851
-86.14147	92.8125	221.848
-86.14147	94.21875	221.854
-86.14147	95.625	221.874
-86.14147	97.03125	221.907
-86.14147	98.4375	221.954
-86.14147	99.84375	222.008
-86.14147	101.25	222.091
-86.14147	102.65625	222.184
-86.14147	104.0625	222.287
-86.14147	105.46875	222.41
-86.14147	106.875	222.554
-86.14147	108.28125	222.717
-86.14147	109.6875	222.898
-86.14147	111.09375	223.09
-86.14147	112.5	223.313
-86.14147	113.90625	223.541
-86.14147	115.3125	223.802
-86.14147	116.71875	224.067
-86.14147	118.125	224.358
-86.14147	119.53125	224.649
-86.14147	120.9375	224.962
-86.14147	122.34375	225.287
-86.14147	123.75	225.618
-86.14147	125.15625	225.962
-86.14147	126.5625	226.315
-86.14147	127.96875	226.676
-86.14147	129.375	227.045
-86.14147	130.78125	227.418
-86.14147	132.1875	227.807
-86.14147	133.59375	228.189
-86.14147	135	228.583
-86.14147	136.40625	228.965
-86.14147	137.8125	229.363
-86.14147	139.21875	229.753
-86.14147	140.625	230.142
-86.14147	142.03125	230.533
-86.14147	143.4375	230.922
-86.14147	144.84375	231.313
-86.14147	146.25	231.7
-86.14147	147.65625	232.086
-86.14147	149.0625	232.477
-86.14147	150.46875	232.86
-86.14147	151.875	233.247
-86.14147	153.28125	233.629
-86.14147	154.6875	234.017
-86.14147	156.09375	234.395
-86.14147	157.5	234.776
-86.14147	158.90625	235.146
-86.14147	160.3125	235.521
-86.14147	161.71875	235.884
-86.14147	163.125	236.253
-86.14147	164.53125	236.608
-86.14147	165.9375	236.962
-86.14147	167.34375	237.313
-86.14147	168.75	237.653
-86.14147	170.15625	237.989
-86.14147	171.5625	238.315
-86.14147	172.96875	238.64
-86.14147	174.375	238.95
-86.14147	175.78125	239.25
-86.14147	177.1875	239.542
-86.14147	178.59375	239.827
-86.14147	180	240.102
-86.14147	-178.59375	240.354
-86.14147	-177.1875	240.605
-86.14147	-175.78125	240.838
-86.14147	-174.375	241.059
-86.14147	-172.96875	241.269
-86.14147	-171.5625	241.46
-86.14147	-170.15625	241.637
-86.14147	-168.75	241.803
-86.14147	-167.34375	241.955
-86.14147	-165.9375	242.089
-86.14147	-164.53125	242.209
-86.14147	-163.125	242.311
-86.14147	-161.71875	242.404
-86.14147	-160.3125	242.476
-86.14147	-158.90625	242.534
-86.14147	-157.5	242.575
-86.14147	-156.09375	242.604
-86.14147	-154.6875	242.616
-86.14147	-153.28125	242.614
-86.14147	-151.875	242.588
-86.14147	-150.46875	242.556
-86.14147	-149.0625	242.508
-86.14147	-147.65625	242.44
-86.14147	-146.25	242.361
-86.14147	-144.84375	242.263
-86.14147	-143.4375	242.155
-86.14147	-142.03125	242.028
-86.14147	-140.625	241.888
-86.14147	-139.21875	241.736
-86.14147	-137.8125	241.566
-86.14147	-136.40625	241.387
-86.14147	-135	241.191
