GID_LAT	GID_LON	mean
-87.5387	-90	8.45373
-87.5387	-88.59375	8.39561
-87.5387	-87.1875	8.33987
-87.5387	-85.78125	8.27606
-87.5387	-84.375	8.21375
-87.5387	-82.96875	8.15516
-87.5387	-81.5625	8.09422
-87.5387	-80.15625	8.02673
-87.5387	-78.75	7.95983
-87.5387	-77.34375	7.89417
-87.5387	-75.9375	7.8277
-87.5387	-74.53125	7.76007
-87.5387	-73.125	7.68693
-87.5387	-71.71875	7.61624
-87.5387	-70.3125	7.54948
-87.5387	-68.90625	7.47648
-87.5387	-67.5	7.40659
-87.5387	-66.09375	7.32992
-87.5387	-64.6875	7.26091
-87.5387	-63.28125	7.19302
-87.5387	-61.875	7.12294
-87.5387	-60.46875	7.04825
-87.5387	-59.0625	6.97825
-87.5387	-57.65625	6.91159
-87.5387	-56.25	6.84126
-87.5387	-54.84375	6.77506
-87.5387	-53.4375	6.70639
-87.5387	-52.03125	6.64013
-87.5387	-50.625	6.56785
-87.5387	-49.21875	6.49977
-87.5387	-47.8125	6.43498
-87.5387	-46.40625	6.36792
-87.5387	-45	6.30096
-87.5387	-43.59375	6.23541
-87.5387	-42.1875	6.16849
-87.5387	-40.78125	6.10208
-87.5387	-39.375	6.04214
-87.5387	-37.96875	5.97411
-87.5387	-36.5625	5.90613
-87.5387	-35.15625	5.84352
-87.5387	-33.75	5.77538
-87.5387	-32.34375	5.71329
-87.5387	-30.9375	5.64802
-87.5387	-29.53125	5.58404
-87.5387	-28.125	5.51939
-87.5387	-26.71875	5.45432
-87.5387	-25.3125	5.39441
-87.5387	-23.90625	5.3295
-87.5387	-22.5	5.26566
-87.5387	-21.09375	5.20352
-87.5387	-19.6875	5.14159
-87.5387	-18.28125	5.08075
-87.5387	-16.875	5.0195
-87.5387	-15.46875	4.96117
-87.5387	-14.0625	4.9025
-87.5387	-12.65625	4.84495
-87.5387	-11.25	4.79105
-87.5387	-9.84375	4.73335
-87.5387	-8.4375	4.67913
-87.5387	-7.03125	4.6254
-87.5387	-5.625	4.57364
-87.5387	-4.21875	4.52338
-87.5387	-2.8125	4.47612
-87.5387	-1.40625	4.42805
-86.14147	0	4.2785
-86.14147	1.40625	4.21345
-86.14147	2.8125	4.14883
-86.14147	4.21875	4.08897
-86.14147	5.625	4.03018
-86.14147	7.03125	3.97557
