GRUMP_GID	GEONAMEIDS	ASCIINAMES	GEONAME_POP	GRUMP_POP	sum_aid	mean_ppt_prct_abs_diff_1995-1999_1870-1999	mean_ppt_prct_abs_diff_2015-2030_1870-1999	mean_ts_prct_abs_diff_1995-1999_1870-1999	mean_ts_prct_abs_diff_2015-2030_1870-1999
51708	1855476	Nichinan	44243	17971	0	1.83506	3.20803	0.159183	0.423001
60398	1263834	Mandsaur	124988	114873	188050.064208984	6.37308	11.0175	0.151779	0.398251
63336	1591527	"Bac Giang"	53728	132809	375350.599365234	3.25495788461543	1.06557573076947	0.12333025	0.35251846153846
60845	1258247	Rehli	27705	25463	160318.225097656	8.56686000000001	7.95103	0.105129	0.35389
64865	1260771	Palasa	65833	42145	23451942.2039762	2.72541999999977	7.46198999999938	0.13950299999999	0.33186399999997
66502	1270801	Gudivada	116161	115522	151143.503417969	0.956903	1.93883	0.13868	0.293695
64378	1253861	Umarkhed	35265	33801	50438.2066345205	2.98016357142845	7.73638321428541	0.14815482142857	0.3525307142857
79801	912764	Kasama	91056	57928	15000.3582611084	4.81268999999999	6.36014999999999	0.228893	0.487287
62717	1266872	Kharsia	18256	17252	144272.146911608	6.00349999999954	2.30233999999982	0.10118999999999	0.32166299999997
46104	1785738	Yuncheng	201950	272620	1399100.82080893	3.862866438356	7.55678904109555	0.24186310958903	0.49337257534244
56767	1275732	Bidhuna	27158	24320	654513.15234375	2.02234	0.272299	0.125146	0.300081
54937	1256731	Shahi	16064	25312	66767.04101562	4.73808999999982	2.25105999999992	0.15724899999999	0.38835699999999
18988	2965768	Carlow	20055	20589	0	0.458188	0.24221	0.192637	0.490834
24313	2967879	Vitre	17266	19861	0	1.69768999999999	1.74014999999999	0.180937	0.604766
57558	1274618	Chapar	19301	17263	120084.846862792	2.7516	11.8501	0.139397	0.236976
62337	1185239	Sarankhola	36470	32628	437120.418945312	3.25515	5.72514	0.140814	0.301315
51647	281637	Tarqumya	14202	19720	0	3.29735	1.65925	0.296712	0.576996
70326	1254589|1267887	Karaikal|Thiruvarur	138430	462848	35353400.815185	1.14064999999999	5.67379	0.148735	0.305789
73266	3667478	Tame	29099	21647	72862.0905761719	4.4792400000001	2.99086000000006	0.226899	0.57765200000001
82905	3452320	"Presidente Venceslau"	34026	34139	164845.908416752	0.41663	0.383831	0.17986	0.442913
56207	1263532	Margherita	24428	23834	332454.266288757	6.10323	1.0299	0.155495	0.388044
58812	1275655	Bikramganj	42626	52520	160451.912841788	5.23605999999944	9.24636611111011	0.08846336666666	0.21481005555553
21650	3074462|3074967	"Hradec Kralove|Jaromer"	108026	132605	0	5.44949	2.0114	0.246794	0.721151
14960	1509852	Bogotol	23622	27143	5115.04925727844	3.76355999999999	4.32037000000002	0.454586	1.03118
28242	6087579	"New Glasgow"	20322	46002	0	0.64381793283583	2.36786835820898	0.28421673880597	0.67647074626865
25720	2972191|2977491|2980935|2981512|2992293|3012219|3027343|3037902	Amboise|Chambray-les-Tours|Joue-les-Tours|Montlouis-sur-Loire|Saint-Avertin|Saint-Cyr-sur-Loire|Saint-Pierre-des-Corps|Tours	261447	346498	0	2.95843614035088	5.01117877192982	0.213066	0.68405645614035
12678	2696329	Lidkoping	24586	26971	0	4.58761261044178	4.31554510040162	0.29317604417671	0.73534682730924
36251	2037411	Fengcheng	120514	265529	3150.54759979238	2.52231999999988	6.38274999999968	0.24589299999999	0.62791799999997
80725	3461565	Ibirataia	19942	13212	59387.641723632	8.20080999999985	12.4059999999998	0.17354	0.40402699999999
69398	2335204	Kano	3626068	2274741	40307447.1538063	4.25228999999997	5.21027000000004	0.220212	0.457597
73025	3668292	"San Vicente de Chucuri"	11265	22258	37588.1290626507	0.83527799999997	2.14311999999993	0.26149599999999	0.59400399999998
83427	3460362	Jacarezinho	35090	34157	16008.1890792847	1.65265235294118	0.97490794117647	0.169286	0.43997064705882
40956	318372	Cine	21327	17404	13874.5431518555	6.79271999999999	7.43454000000001	0.278404	0.558192
71807	3667983|3670280|3675987|3685823|3686540	"Chinu|Corozal|Los Palmitos|Sampues|Sincelejo"	356172	322498	1242515.29216884	2.55659350387593	13.7657240697673	0.18006460852713	0.41050695348837
84347	3429886|3433836|3435734|3438735	Candelaria|Encarnacion|Garupa|Posadas	438575	328580	2756785.93424416	1.05661	0.476204	0.206437	0.510301
38802	325303	Afyonkarahisar	146136	128829	63360.4137268066	6.95824999999997	8.95369000000001	0.347392	0.663171
54071	1262200	Nagina	76593	70235	143549.138183587	4.59986999999979	1.40702999999993	0.21130299999999	0.48023399999998
73968	3667697|3670719	Riosucio|Supia	31734	35650	91629.5987548828	5.92003	8.31061	0.155433	0.435076
72267	3673662	Ocana	83511	88381	239448.003650662	0.00553102	0.0795322	0.23655	0.553741
35734	1527513	Uzgen	40360	45806	2045618.72257989	2.39260999999997	0.67475899999999	0.42645499999999	0.81106499999999
51468	4200671	Hinesville	33437	53710	0	0.196212	4.39116	0.182889	0.409453
50010	2537406	Settat	119082	104167	4603312.17150705	12.5145999999998	12.5377999999999	0.318928	0.75548199999999
40109	320437	Buldan	14811	13302	7168.51396179199	6.0359597368421	8.66930342105263	0.34023963157895	0.65863202631579
82750	3447651|3451328|3460071|3465209	"Cravinhos|Jardinopolis|Ribeirao Preto|Sertaozinho"	786364	611034	27098482.4387212	0.14260353393665	1.47202274509805	0.20042197134238	0.45227606636501
65518	3533440	"Acatlan de Osorio"	16292	11747	462650.230834961	6.58781944468068	8.62435682742792	0.24614188526846	0.46172680374566
41811	1791536	Tianfu	115370	298297	231792.101737977	0.0838381	3.69257000000004	0.185014	0.48188
48507	4535414	Durant	15856	18735	0	1.68163931034483	1.291932	0.27799486206897	0.66321486206896
21511	2026609	Blagoveshchensk	221296	175352	6935.45990180975	5.15388000000003	9.28455000000009	0.441168	0.931684
54705	1797264	Quzhou	82216	382610	3853761.22317324	2.16651527896988	6.59518300429163	0.19276436909871	0.47253477682402
41072	299575	Tavas	11584	13061	15955.7246246339	6.45658999999968	8.1626899999996	0.32592199999998	0.62997599999997
69908	1254367	Tirumullaivasal	13234	13452	100179.459228516	0.933929	0.954888	0.146615	0.30056
68111	1275488	Birur	23493	22280	31800.7814941376	0.67189399999998	0.27660699999999	0.19231699999999	0.39368099999999
34529	4868404	Muscatine	22886	28574	0	1.98095999999999	6.07225999999998	0.317381	0.755536
81576	895061	Bindura	37423	29218	406.317376375194	4.76525	2.43457	0.292009	0.509577
68675	2454530	Koulikoro	23919	33844	3449667.62523651	1.17765	2.21303	0.259097	0.540287
25790	691469	Tokmak	34926	33896	37634.7326660171	0.111055	1.86342000000002	0.366767	0.66432700000001
83859	1081790	Amboasary	36082	29315	18565.2952880871	3.80641000000024	2.50360000000016	0.23444200000001	0.46110200000003
55508	1258928	Rajaldesar	24104	22543	145184.420654297	6.23207647058823	7.05894882352941	0.20351235294118	0.42578752941177
80044	3468823	Boquim	14848	10915	9208.86524200448	8.24557	17.068	0.180652	0.482522
78417	1629749	Rembangan	44030	57637	92607.6904296875	2.08563	0.652366	0.164215	0.377859
66224	1605483	"That Phanom"	14424	13248	25187.5266265869	0.045242	0.343882	0.120737	0.34361
66391	2377539	Nema	60000	51956	5386406.59861379	3.14638	1.44771	0.305309	0.671545
85200	3866163	"Alta Gracia"	40384	43034	182386.498768472	3.03775999999991	5.33151999999985	0.15002699999999	0.42255199999999
43300	4378219	Branson	10520	44013	0	1.28536999999998	3.14646999999997	0.295115	0.69577800000001
65041	1300969	Paungde	36971	37002	0	2.02377	0.885271	0.173067	0.374308
7861	662095	AEaenekoski	13406	11769	0	4.43515000000002	6.71731	0.352905	0.927647
28495	3174093	Manerbio	12228	14665	0	5.19619000000005	4.46967000000004	0.263434	0.76861500000001
42284	2464871	Tabarka	13712	21196	349097.1539917	5.12977999999994	16.4706999999998	0.211109	0.57822599999999
70212	1692817	Pototan	10195	10519	1169950.00244023	1.28765	1.50266	0.180508	0.40098
39055	2512177	Puertollano	51842	42267	0	0.847772	8.74697999999993	0.274622	0.734407
72174	2337639	Ilorin	814192	776340	1926764.63250732	2.85895	0.126422	0.157368	0.389896
77619	3403353	Caninde	42720	37518	121814.95062256	0.160294	2.76999000000005	0.203136	0.44650000000001
63984	1260393	"Paradip Garh"	85868	68314	1597120.35192871	3.19109	9.66614000000001	0.123301	0.277594
82669	3453821|3466692	Catanduva|Pindorama	121859	99250	320732.800071716	0.641221	0.636287	0.191599	0.452472
40671	317109	Denizli	313238	276322	52689344.6853225	6.39432907643317	8.35264566878996	0.32992599681529	0.63772687579618
64608	1268761	Junnar	25997	24354	10435.4910278291	4.15015999999805	2.20364999999896	0.16726199999992	0.43794199999979
12762	589580	Parnu	44192	53565	0	6.1341481938326	6.60936079295154	0.29219761674009	0.78442603964757
60119	1185128	Rajshahi	700133	411635	7948761.95410234	4.14997999999998	0.251428	0.200362	0.297862
79523	151479	Njombe	46724	46554	17249.2973632816	6.57194000000005	5.69491000000004	0.21106	0.493487
17147	578638	Bavly	22982	24463	10488.6341037751	4.96883000000002	4.98433999999998	0.379879	0.90536599999999
24130	2811879|2816761|2820256|2833080|2863941|2896546|2929804	Erbach|Illertissen|Neu-Ulm|Senden|Ulm|Vohringen|Weissenhorn	250552	268603	0	3.85261999999999	4.84501000000001	0.223031	0.727447
67975	1277759	Byndoor	20323	19138	98768.1591796875	1.87139	1.05389	0.15397	0.351264
67827	1716287	Daet	78142	54398	26089.3239440903	0.737563	2.54983	0.155919	0.370807
48638	2468561	Nefta	21720	21255	318266.748611452	14.7941	21.7874	0.322413	0.740558
63875	1278216	Athagarh	16665	15642	168517.16918943	2.4867	8.75586	0.131585	0.330803
21919	2892786	Karlstadt	15272	15100	0	3.44091	3.10352	0.220055	0.711878
55457	1257800	Sahaswan	60953	57382	50075.2807617181	4.73809000000032	2.25106000000015	0.15724900000001	0.38835700000003
41065	2510224|2514370|2514891	"Lorca|Puerto Lumbreras|Totana"	135064	25778	0	5.70538000000002	15.5934	0.158677	0.482585
15809	563719	Dyurtyuli	31087	32587	6717.24944686908	4.37080999999989	6.16357999999985	0.38604599999999	0.89377199999998
20151	3080944	Zagan	26251	24303	47953.9512939453	4.80726999999979	1.66676999999993	0.24321699999999	0.69867099999997
66425	3533483	Acala	12954	17104	89086.9543304443	3.76628	4.74705	0.180672	0.436708
73156	3675605	Malaga	18739	15910	53534.6080589295	0.835278	2.14312	0.261496	0.594004
84948	3468436	"Cachoeira do Sul"	74694	81413	75767.6712570205	3.58172	1.92241000000001	0.19313	0.448116
64204	1788245|1797535|1809078	Haikou|Qiongshan|Xiuying	993492	1536998	1437557.5325165	2.5317567724867	1.45651896825393	0.11336357495591	0.26575129629629
44146	2485572|2498611|2498954|2502924	"Boukadir|Chlef|Ech Chettia|Oued Sly"	403737	275550	0	7.31784000000001	14.5388999999999	0.296883	0.72341599999999
68181	3582805	Zacatecoluca	39613	46569	1329132.04980471	8.15323000000001	32.0489	0.186515	0.414738
27092	481542|563514	Elista|Troitskoye	116996	87027	6819.6143245697	0.42902929149797	1.08252498785425	0.35744682591093	0.68789332388664
66336	1252822	Yadgir	65376	57363	282372.387329092	1.60012999999995	4.86514999999984	0.14366899999999	0.33722199999999
60717	4005857	"Vicente Guerrero"	14559	17366	217728.511978142	3.25837000000001	5.74284999999999	0.25585	0.555087
63865	1570449	"Thanh Pho Phu Ly"	31801	51357	556729.948730357	3.8073899999995	2.59209999999966	0.12745399999998	0.33908099999996
75010	1732877	Labis	21906	20126	0	0.920046	6.28334	0.151691	0.464762
79719	878281	Lindi	41912	74269	1028281.33636481	3.97269000000015	0.58479600000002	0.21594800000001	0.48363000000002
73401	2353099	Abakaliki	134102	121815	813606.435791017	1.71154000000001	2.00899000000001	0.135165	0.389396
26456	6075081	Miramichi	18129	29854	0	0.95122638373307	2.55717083420231	0.31624986339937	0.75248922314912
31128	3036281	Auch	24494	20460	0	2.28779	8.49369000000001	0.209672	0.683806
65798	1608462	"Nam Som"	19324	10698	0	1.18033998498695	0.31981699593216	0.1342609982923	0.34509699561062
70879	3668655	"Santa Lucia"	15760	13894	7727.79748535156	17.9509	36.1564	0.202538	0.439387
81155	931755	Blantyre	584877	714636	6739878.06610033	5.54916000000006	0.88734600000001	0.267726	0.50245000000001
59240	1277442	"Bamor Kalan"	27860	23320	72870.7803955078	7.48216	2.19097	0.0848535	0.328346
61000	1278897	Amarpur	11906	10620	21389.8992919922	0.802937	1.94186	0.193507	0.377272
23140	723674|723819	Presov|Sabinov	107008	120877	0	2.81059367601244	0.50753072897196	0.29798739563863	0.69685693769471
29179	3203521	Brcko	38968	33589	655909.19955404	1.51706	2.36981	0.29497	0.702007
17126	461699	Sasovo	29858	35349	4813.8454055787	3.96380000000006	4.04610000000007	0.35727	0.84932500000001
58035	1810821	Fuzhou	1179720	2984208	13394117.4851702	3.01771000000004	6.93048999999996	0.119616	0.289864
33549	3166034	Sulmona	21086	43424	0	4.59741000000001	4.87175000000003	0.232069	0.614097
46240	2561124	Ahfir	19611	17183	10688.5833129882	13.8416074999998	14.5312099999998	0.33407502499999	0.78313632499999
69662	1830468	"Koh Kong"	33134	23918	23778.3535766566	2.40874999999989	1.37722999999994	0.16376599999999	0.32919999999999
58152	1276901	Barmer	89487	82279	291613.578552246	15.5965	14.9813	0.200179	0.471127
58195	1185188	Rangpur	343122	396587	6521879.52593954	3.18870483870967	12.9584935483871	0.13067048387097	0.20948022580645
23207	3057140|3058496|3060346	"Dubnica nad Vahom|Nova Dubnica|Trencin"	97253	87866	0	2.77950999999999	0.973194	0.275041	0.690083
85161	3850920	"Laguna Paiva"	12250	11513	3769395.45117053	2.90142999999999	1.65438999999999	0.178664	0.447349
63379	1274674	"Chandur Bazar"	18780	17417	43481.2126159668	2.8173	2.5897	0.132349	0.399386
18310	2122614	Okha	26560	20052	6124.28109931928	4.18396999999989	8.69839999999976	0.54638499999999	1.03489999999997
50916	2555745	"Beni Mellal"	166399	145835	309729.970077514	12.4440360248445	14.4762596273289	0.32574253416148	0.77489310559005
55078	1264829	Loharu	12410	11190	80863.1613769527	5.81679	6.40084	0.184793	0.391585
16881	3082756	Ustka	16250	17681	33502.0755615234	4.40273	1.80113	0.266903	0.673307
60453	1336143	Pabna	186781	230848	4583267.72564695	4.19620500000001	0.36864182352941	0.20145146078431	0.29952062745098
68182	3585398	Jucuapa	10601	14990	611095.195312426	8.15323	32.0489	0.186515	0.414738
32098	1517957|1518518|1523741|1524308|1524958|1526384	Almaty|Burunday|Energeticheskiy|Esik|Talghar|Turgen'	2128949	1543735	10432831.8885536	1.17479046035125	5.30578987759458	0.42137010271421	0.81094420063863
68809	336014	Gondar	153914	202721	50606932.5657565	3.25469571428578	14.8262809523813	0.24019661904762	0.53786147619049
29543	5261969	Marshfield	19118	26109	0	0.0243816	5.47011999999997	0.336427	0.797101
37829	4347839|4355585	"Ballenger Creek|Frederick"	83513	107907	0	3.45772999999996	7.18893999999993	0.25533	0.61081599999999
82494	3455923	Olimpia	45199	40809	130801.644721988	0.345231	1.05325000000001	0.210638	0.46165400000001
24431	2881509	"Landsberg am Lech"	27017	25355	0	5.33421000000008	4.47981000000007	0.228914	0.72758100000001
66497	1607725	Phichit	35760	33359	0	3.13452	2.45964	0.163388	0.35563
72234	3690465	Aguachica	73360	65734	169718.478495255	0.00553102	0.0795322	0.23655	0.55374099999999
55416	3996234|4003938|4013720	"Ciudad Delicias|Jimenez|Pedro Meoqui"	155202	98222	1269819.94199753	1.85397999999999	4.02179000000001	0.290397	0.55137300000001
38437	4412089	Troy	10540	11536	0	2.90033	5.98773000000001	0.288676	0.701668
33914	613762	Kobuleti	18600	17580	289582.422718048	1.00104	1.06048	0.336748	0.622593
21204	2872611	Mechernich	27537	25482	0	1.55381	0.520544	0.214857	0.661264
23376	3078773	Breclav	25789	25835	0	4.50678999999997	2.24394999999999	0.264702	0.713206
71504	330120	Nejo	20166	13217	21216.0866088867	4.06972	0.0593618	0.243158	0.4511
87827	3860443	"Comodoro Rivadavia"	140850	143330	2005700.73565674	3.88788999999998	5.31253999999995	0.193545	0.476392
66839	1277183	Bapatla	70117	68661	340137.437133788	0.289951	1.66023	0.137666	0.287998
45722	1808198	Heze	254602	527240	12318775.029482	4.27146999999991	11.0201999999997	0.202658	0.44050099999999
78915	3699544	Ascope	14015	10751	28532.6427612305	1.96815999999998	1.84695999999998	0.124036	0.389052
19935	2939995	Clausthal-Zellerfeld	15345	15709	0	2.81758	1.07775	0.215549	0.685772
83590	2077895	"Alice Springs"	25186	28733	0	1.3650735406698	17.5237382775109	0.20736330622008	0.57033588995212
51367	1164419	"Sukheke Mandi"	32836	30952	78204.220703125	7.43716	11.2958	0.23093	0.424789
13524	2702979|2704136	Huskvarna|Jonkoping	104702	91095	0	5.14739000000005	4.56440999999996	0.298986	0.73668400000001
85414	3864331	"Bell Ville"	35105	32278	3790324.03417834	5.29434000000011	8.77469000000019	0.15304	0.42103400000001
63708	3556969	Holguin	319102	265486	0	12.4048999999997	29.9427999999992	0.21207299999999	0.47406499999999
51922	1859964	Kaseda-shirakame	23710	21669	0	1.8350599999999	3.20802999999983	0.15918299999999	0.42300099999998
21092	759603	Sandomierz	25087	37647	76857.7027587883	1.50968300884954	1.32764840707963	0.29646520353982	0.69143792035397
87448	3874930	"Puerto Varas"	24958	21600	6374.56169128418	6.2194	9.14827000000002	0.14039	0.412995
83792	3355595	Mariental	13380	12530	347.484311163425	1.79674	6.01158999999999	0.295688	0.60162
84881	3435103	"Curuzu Cuatia"	36390	32185	9656417.00383027	3.17604872495175	3.08484876156465	0.18198192694201	0.46388281377081
78991	1630798|1636930	Madiun|Ponorogo	265125	935301	2745507.60940501	3.37709916775049	4.4199789107441	0.1741829570745	0.40052190129572
52245	1178231	Gojra	139726	127701	280824.247070303	7.43715999999962	11.2957999999994	0.23092999999999	0.42478899999998
85750	3442750	Dolores	15880	15838	43220.9108276367	2.45398000000008	3.52850000000011	0.19392300000001	0.44915800000001
83719	965528	Phalaborwa	109468	114377	3032.04723358152	5.62896999999997	2.39662999999998	0.256768	0.467904
81849	3464728	Diamantina	37343	20635	343508.170776374	4.45955277777789	3.39951907407415	0.24191407407408	0.48256679629631
82079	3471691	Araxa	82595	79219	524463.367881775	2.27148032967037	0.48900648901099	0.23994383516484	0.48049112637363
28243	3164419|3165698|3166917|3172979|3174139|3177845|3181209|3182757|3183169	"Altavilla Vicentina|Arzignano|Caldogno-Rettorgole-Cresole|Creazzo|Malo|Montecchio Maggiore-Alte Ceccato|Schio|Thiene|Vicenza"	247907	328448	0	6.12084000000003	4.92855000000004	0.268897	0.771572
53832	1792359	Huangshan	77000	15825	13460145.3884277	1.44044	4.36099	0.209356	0.501134
67693	3587902|3587923|3588653|3589101|3589253|3589285|3589452|3589627|3589852|3589885|3589977|3590529|3591415|3591574|3591833|3591851|3592519|3595171|3596041|3598128|3598132|3598529|3598572|3599699|3599735	"Amatitlan|Antigua Guatemala|Chimaltenango|Chinautla|Ciudad Vieja|El Tejar|Guatemala City|Jocotenango|Mixco|Palencia|Palin|Pastores|Petapa|San Andres Itzapa|San Jose Pinula|San Juan Sacatepequez|San Lucas Sacatepequez|San Pedro Sacatepequez|Santa Catarina"	2930102	2367161	8916883.18139615	4.40566751095617	14.2595805390798	0.22471711405956	0.48092044889236
58069	107312	Abqaiq	29474	42189	0	39.2078	65.205999999999	0.192582	0.474767
66154	1253041|1256759	Shahabad|Wadi	83554	37032	737625.828124956	2.27294999999989	5.80866999999972	0.16059599999999	0.34679399999998
71771	1268310	Kalugumalai	15423	13656	225379.904296869	2.83672	2.66545	0.163674	0.354682
70245	3480908|3629965	"La Asuncion|Porlamar"	122204	333567	0	16.7808924528301	31.1334905660374	0.12720041509434	0.32100791509434
74471	1214724	Langsa	54465	10702	262138.134094223	3.81834	2.28703	0.154276	0.344794
65561	3518723	Tuxtepec	92121	190151	1138074.20944213	1.38790463917522	4.47220976804112	0.19568844329896	0.39824878865978
9598	7290697	Izluchinsk	18000	99599	24604.0987396239	6.0389690165746	9.95071980110489	0.48118738895026	1.13253282872926
44252	4619800	Dyersburg	17145	27877	0	2.05173611510792	4.52015942446042	0.2549936618705	0.61541799280576
80619	3943789	"Chincha Alta"	153076	123844	373863.280273438	0.20493	1.09714	0.187388	0.460138
18979	462352|515012	Orel|Znamenka	336195	356465	21073.9454421997	2.84835999999997	1.63487000000001	0.353132	0.84365200000001
63374	3516385	Tamazunchale	21532	56315	358695.344360351	4.3230300871227	10.7222002160862	0.24104100485774	0.47865300964637
82109	3466988	Caratinga	60066	58554	220826.681213384	5.92958000000002	2.77156000000001	0.228425	0.445666
38900	1786060	Yuanping	82883	152137	6019.47716522219	3.21883019815037	12.9622007979498	0.32054601973273	0.56149403456543
38223	304196	Mucur	16522	12355	13412.0583801269	6.25140500000007	7.45538350000009	0.3440658	0.66084745000001
76039	192859	Keruguya	15287	24316	147585.328857426	9.14666400000029	16.3428300000004	0.18498150000001	0.43822520000002
84480	1001736|1007400	Dundee|Glencoe	97960	44248	1206.96172714233	0.66597251020408	1.56411571428571	0.21260134693877	0.42232802040816
41499	1812101	Shengli	306450	462137	163578.956428526	0.105565	10.6462	0.234363	0.485642
80662	924055	Salima	30052	25315	150867.186828618	1.38751433333331	5.59400708333348	0.25407645833334	0.49604645833335
69573	1709632	"Kalibo (poblacion)"	56845	49320	316051.616638184	0.026064	0.58803	0.155419	0.366297
54901	3992619|5520677	"Eagle Pass|Piedras Negras"	176426	151799	785510.681640627	0.62850970891089	2.79031906930691	0.28963625148515	0.56821732871287
21150	3090048	Opole	127676	133737	935258.079711914	2.26837999999999	0.434538	0.273942	0.690021
70757	3669929	"San Estanislao"	12596	26471	43004.4716262794	17.9509	36.1564	0.202538	0.439387
21856	527012	Mikhaylovka	58898	62235	18150.9487304684	1.50231000000003	2.79274000000004	0.36213400000001	0.76292800000001
18203	757357	Szczytno	26044	29478	66347.2476806636	2.67101000000008	1.94280000000006	0.30232400000001	0.73100300000002
55891	1264356	Maholi	19343	17763	119650.32421875	2.02234	0.272299	0.125146	0.300081
85902	3841490	Pergamino	87652	83906	237885.196289063	5.69145	6.13175999999999	0.170979	0.441637
78078	3696150	Jaen	52493	56597	132795.814819336	2.45349000000003	2.49654000000003	0.134847	0.417416
55358	1163021	Ubauro	23462	10258	318537.91162108	5.18065999999977	10.2049999999996	0.20875099999999	0.45517999999998
63922	1652203	"Xam Nua"	38992	40049	31011.5984344482	4.77567000000001	5.57217000000001	0.125318	0.353757
61794	1253805|1273665	Dakor|Umreth	57821	55893	186772.673217773	7.52314999999999	9.13771999999999	0.145847	0.421485
16430	551891	Kasimov	35355	39132	13532.2543067933	5.55753000000005	4.02719000000003	0.344992	0.847158
56524	1256660	Shamsabad	31009	26477	417009.911621075	4.64946999999973	5.53147999999968	0.10541999999999	0.27093599999998
74726	2309527	Malabo	155963	38438	5750.11248779301	2.08592000000002	2.07318000000001	0.132991	0.321698
77545	3393409|3398450	Horizonte|Pacajus	92729	61793	263207.304023743	1.93522999999999	1.48601999999999	0.137435	0.349591
20838	2835345	Schwalmstadt	19279	19220	0	2.81758000000001	1.07775	0.215549	0.685772
24576	617482	Riscani	12893	14138	33504.4163012505	1.28171	3.67542	0.349474	0.726595
45546	2473654	"El Jem"	20029	18124	271760.558593752	12.4483000000001	11.8777000000001	0.199907	0.539612
72324	1701472|1715959|1722356	Boroon|Dalipuga|Mantampay	294764	66442	563806.175537109	0.63226800000001	3.29021000000003	0.17819	0.36071
63781	4018348	Arandas	43342	49286	218960.078963248	3.46237953554269	3.67787950663467	0.25500996579195	0.49564393351236
78274	160196|9063978	Dodoma|Kisasa	190541	154872	37017721.7722752	5.36465000000006	9.6967400000001	0.215373	0.50468600000001
53749	1181073	"Chishtian Mandi"	122199	112467	295043.196289062	9.72036000000001	16.3642	0.22109	0.422174
83040	1072879	Ankazoabo	25961	17560	14373.1318359368	4.02814999999973	1.12100999999992	0.28962199999998	0.53035499999996
37124	1222662	Isfana	16952	16242	6658089.57183403	4.63589999999983	5.31271999999981	0.40480399999999	0.79575899999997
20849	2925192|2945341	Brand-Erbisdorf|Freiberg	54954	45839	0	4.11866259541984	1.85916488549618	0.22581398473282	0.7027326259542
78398	3698176	Chongoyape	16061	18589	75903.6848754849	2.45349	2.49654	0.134847	0.417416
84900	962330	Richmond	32445	19086	244.890785217285	1.2002	3.76507	0.138628	0.311316
52423	295328	Dimona	33558	15317	0	3.29735	1.65924999999999	0.296712	0.576996
73104	2279755	Yamoussoukro	194530	108041	204143.032958984	1.09041	0.64025	0.106063	0.303468
64326	1259446	Polasara	20577	17755	136632.883300781	0.804283	5.47146	0.133347	0.332028
20133	3080644	Zary	38779	37223	57150.5994873036	4.80726999999975	1.66676999999991	0.24321699999999	0.69867099999996
69580	2348595	Azare	105687	100392	5725708.27685547	3.52219	3.25839	0.225495	0.460735
63167	1252919	Warud	47817	59188	133922.134857175	3.05680999999994	0.63770799999999	0.114311	0.36566199999999
20364	2898304	Hoyerswerda	43681	20427	0	4.44585999999997	2.23377999999998	0.230334	0.705241
56051	1270863	Govardhan	20044	27724	100150.561523438	8.76128	8.40668	0.107736	0.307384
84161	3437526	Pilar	28716	25369	771628.539970327	1.71685000000007	1.89442000000007	0.19188600000001	0.47425200000002
67303	3374333	Praia	113364	93528	2113571.61480674	2.14677999999992	7.33741999999972	0.15277399999999	0.38193499999998
12704	3137115|3140321	Sandnes|Stavanger	184642	220507	0	1.79331943925229	5.99287383177587	0.25106169626169	0.55164496728973
53236	1276026	Bhawanigarh	19376	17373	3542949.35583238	5.91962999999986	6.25406999999985	0.189124	0.42740699999999
74155	2235196	Bafang	80688	52332	8480.72097778327	2.54808000000001	1.60263000000001	0.158821	0.368451
26912	618594	Basarabeasca	10809	11523	78456.7957661108	1.7234399999999	2.68116999999984	0.36488299999998	0.69489699999996
62656	1344377	Haldia	170695	173599	1080764.23974609	3.07633	6.63588000000001	0.13113	0.289954
14246	1493687|1511330	Asbest|Reftinskiy	92256	98727	19127.394719124	5.40448000000008	8.13728000000002	0.41216600000001	0.94605000000002
69055	3617522	Nagarote	26270	20414	136192.026184083	27.372	62.5018	0.131326	0.283704
31709	3177315	Fabriano	23230	29526	0	4.64611000000003	4.56665000000003	0.252755	0.68759
23586	2807872|2810841|2811204|2812145|2815330|2820407|2824284|2824545|2825297|2827988|2831948|2834226|2837093|2842824|2848175|2853180|2861632|2865086|2867993|2870194|2873369|2873776|2875392|2878313|2878695|2879185|2885408|2885412|2885540|2890473|2899880|291905	"Asperg|Bietigheim-Bissingen|Boeblingen|Denkendorf|Ditzingen|Donzdorf|Ebersbach an der Fils|Eislingen|Esslingen|Fellbach|Filderstadt|Freiberg am Neckar|Geislingen an der Steige|Gerlingen|Goeppingen|Holzgerlingen|Kirchheim unter Teck|Korb|Korntal|Kornwesth"	1899596	1935987	0	3.59370674641139	4.61875057416268	0.22345034688995	0.72308357177033
28488	2034834	Shuangcheng	130710	216967	28998.5971412664	8.28708999999967	9.39678999999963	0.31686599999999	0.85969899999997
22596	3073660	Klatovy	23102	18615	0	4.89134999999997	3.01813999999998	0.233083	0.71887999999999
56414	1808106	Hongjiang	59199	113939	242.879257202148	2.67249	5.37859	0.174134	0.444855
27252	6089426	"North Bay"	50170	56764	0	1.18382097142856	5.56500100680271	0.35143887482993	0.79624054693878
70810	2334008	Kontagora	98754	93193	170556.329772949	2.51414	0.87144	0.192711	0.418994
20208	3085978	Sieradz	44436	44657	84083.6406249992	2.26837999999997	0.43453799999999	0.273942	0.69002099999999
12044	2686657|2698767	Kumla|Orebro	111329	99649	0	5.72234000000005	3.75068999999995	0.31518299999999	0.78507300000001
58261	3514868	"Valle Hermoso"	47831	42064	391414.878906245	3.7513399999999	8.54265999999975	0.26161399999999	0.51269499999999
